# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:08
# parameter: seed = 85
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      31.624,     3,Finish(1),before,   1,   0,   0,   1,   0
      31.624,     3,Finish(1), after,   2,   0,   0,   0,   1
      41.349,     2,  Arrival,before,   1,   0,   0,   0,   1
      41.349,     2,  Arrival, after,   3,   0,   0,   1,   1
      62.615,     6,Finish(1),before,   2,   0,   0,   1,   1
      62.615,     6,Finish(1), after,   2,   0,   1,   0,   1
      86.970,     5,  Arrival,before,   1,   0,   1,   0,   1
      86.970,     5,  Arrival, after,   3,   0,   1,   1,   1
     119.558,     8,Finish(1),before,   2,   0,   1,   1,   1
     119.558,     8,Finish(1), after,   2,   0,   2,   0,   1
     146.215,     7,  Arrival,before,   1,   0,   2,   0,   1
     146.215,     7,  Arrival, after,   3,   0,   2,   1,   1
     177.765,    10,Finish(1),before,   2,   0,   2,   1,   1
     177.765,    10,Finish(1), after,   2,   0,   3,   0,   1
     210.139,     4,Finish(2),before,   1,   0,   3,   0,   1
     210.139,     4,Finish(2), after,   2,   0,   2,   0,   1
     254.462,     9,  Arrival,before,   1,   0,   2,   0,   1
     254.462,     9,  Arrival, after,   3,   0,   2,   1,   1
     255.495,    11,Finish(2),before,   2,   0,   2,   1,   1
     255.495,    11,Finish(2), after,   3,   0,   1,   1,   1
     283.344,    13,Finish(1),before,   2,   0,   1,   1,   1
     283.344,    13,Finish(1), after,   2,   0,   2,   0,   1
     439.335,    14,Finish(2),before,   1,   0,   2,   0,   1
     439.335,    14,Finish(2), after,   2,   0,   1,   0,   1
     519.574,    15,Finish(2),before,   1,   0,   1,   0,   1
     519.574,    15,Finish(2), after,   2,   0,   0,   0,   1
     580.428,    16,Finish(2),before,   1,   0,   0,   0,   1
     580.428,    16,Finish(2), after,   1,   0,   0,   0,   0
     584.815,    12,  Arrival,before,   0,   0,   0,   0,   0
     584.815,    12,  Arrival, after,   2,   0,   0,   1,   0
     614.513,    18,Finish(1),before,   1,   0,   0,   1,   0
