# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:40:58
# parameter: seed = 15
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       6.856,     2,  Arrival,before,   1,   0,   0,   1,   0
       6.856,     2,  Arrival, after,   2,   1,   0,   1,   0
      15.230,     3,Finish(1),before,   1,   1,   0,   1,   0
      15.230,     3,Finish(1), after,   3,   0,   0,   1,   1
      17.097,     4,  Arrival,before,   2,   0,   0,   1,   1
      17.097,     4,  Arrival, after,   3,   1,   0,   1,   1
      44.588,     6,Finish(1),before,   2,   1,   0,   1,   1
      44.588,     6,Finish(1), after,   3,   0,   1,   1,   1
      53.201,     7,  Arrival,before,   2,   0,   1,   1,   1
      53.201,     7,  Arrival, after,   3,   1,   1,   1,   1
      78.618,     8,Finish(1),before,   2,   1,   1,   1,   1
      78.618,     8,Finish(1), after,   3,   0,   2,   1,   1
      81.026,     9,  Arrival,before,   2,   0,   2,   1,   1
      81.026,     9,  Arrival, after,   3,   1,   2,   1,   1
      83.160,    10,Finish(1),before,   2,   1,   2,   1,   1
      83.160,    10,Finish(1), after,   3,   0,   3,   1,   1
     108.779,    11,  Arrival,before,   2,   0,   3,   1,   1
     108.779,    11,  Arrival, after,   3,   1,   3,   1,   1
     113.489,    12,Finish(1),before,   2,   1,   3,   1,   1
     113.489,    12,Finish(1), after,   2,   1,   4,   0,   1
     146.768,    13,  Arrival,before,   1,   1,   4,   0,   1
     146.768,    13,  Arrival, after,   2,   2,   4,   0,   1
     206.555,     5,Finish(2),before,   1,   2,   4,   0,   1
     206.555,     5,Finish(2), after,   3,   1,   3,   1,   1
     220.788,    15,Finish(2),before,   2,   1,   3,   1,   1
     220.788,    15,Finish(2), after,   3,   1,   2,   1,   1
     230.541,    16,Finish(1),before,   2,   1,   2,   1,   1
     230.541,    16,Finish(1), after,   3,   0,   3,   1,   1
     256.143,    18,Finish(1),before,   2,   0,   3,   1,   1
     256.143,    18,Finish(1), after,   2,   0,   4,   0,   1
     262.212,    14,  Arrival,before,   1,   0,   4,   0,   1
