# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:03
# parameter: seed = 47
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      26.317,     3,Finish(1),before,   1,   0,   0,   1,   0
      26.317,     3,Finish(1), after,   2,   0,   0,   0,   1
      28.330,     4,Finish(2),before,   1,   0,   0,   0,   1
      28.330,     4,Finish(2), after,   1,   0,   0,   0,   0
     206.465,     2,  Arrival,before,   0,   0,   0,   0,   0
     206.465,     2,  Arrival, after,   2,   0,   0,   1,   0
     221.791,     5,  Arrival,before,   1,   0,   0,   1,   0
     221.791,     5,  Arrival, after,   2,   1,   0,   1,   0
     231.266,     6,Finish(1),before,   1,   1,   0,   1,   0
     231.266,     6,Finish(1), after,   3,   0,   0,   1,   1
     252.615,     8,Finish(2),before,   2,   0,   0,   1,   1
     252.615,     8,Finish(2), after,   2,   0,   0,   1,   0
     264.204,     9,Finish(1),before,   1,   0,   0,   1,   0
     264.204,     9,Finish(1), after,   2,   0,   0,   0,   1
     266.432,    10,Finish(2),before,   1,   0,   0,   0,   1
     266.432,    10,Finish(2), after,   1,   0,   0,   0,   0
     333.712,     7,  Arrival,before,   0,   0,   0,   0,   0
     333.712,     7,  Arrival, after,   2,   0,   0,   1,   0
     351.466,    12,Finish(1),before,   1,   0,   0,   1,   0
     351.466,    12,Finish(1), after,   2,   0,   0,   0,   1
     366.274,    13,Finish(2),before,   1,   0,   0,   0,   1
     366.274,    13,Finish(2), after,   1,   0,   0,   0,   0
     381.419,    11,  Arrival,before,   0,   0,   0,   0,   0
     381.419,    11,  Arrival, after,   2,   0,   0,   1,   0
     399.550,    15,Finish(1),before,   1,   0,   0,   1,   0
     399.550,    15,Finish(1), after,   2,   0,   0,   0,   1
     411.946,    14,  Arrival,before,   1,   0,   0,   0,   1
     411.946,    14,  Arrival, after,   3,   0,   0,   1,   1
     414.973,    18,Finish(1),before,   2,   0,   0,   1,   1
     414.973,    18,Finish(1), after,   2,   0,   1,   0,   1
     431.517,    16,Finish(2),before,   1,   0,   1,   0,   1
