# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:04
# parameter: seed = 55
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      14.545,     2,  Arrival,before,   1,   0,   0,   1,   0
      14.545,     2,  Arrival, after,   2,   1,   0,   1,   0
      39.819,     3,Finish(1),before,   1,   1,   0,   1,   0
      39.819,     3,Finish(1), after,   3,   0,   0,   1,   1
      66.122,     6,Finish(1),before,   2,   0,   0,   1,   1
      66.122,     6,Finish(1), after,   2,   0,   1,   0,   1
     105.611,     4,  Arrival,before,   1,   0,   1,   0,   1
     105.611,     4,  Arrival, after,   3,   0,   1,   1,   1
     134.531,     8,Finish(1),before,   2,   0,   1,   1,   1
     134.531,     8,Finish(1), after,   2,   0,   2,   0,   1
     155.068,     5,Finish(2),before,   1,   0,   2,   0,   1
     155.068,     5,Finish(2), after,   2,   0,   1,   0,   1
     180.546,     9,Finish(2),before,   1,   0,   1,   0,   1
     180.546,     9,Finish(2), after,   2,   0,   0,   0,   1
     183.059,     7,  Arrival,before,   1,   0,   0,   0,   1
     183.059,     7,  Arrival, after,   3,   0,   0,   1,   1
     193.983,    12,Finish(1),before,   2,   0,   0,   1,   1
     193.983,    12,Finish(1), after,   2,   0,   1,   0,   1
     263.395,    11,  Arrival,before,   1,   0,   1,   0,   1
     263.395,    11,  Arrival, after,   3,   0,   1,   1,   1
     270.484,    10,Finish(2),before,   2,   0,   1,   1,   1
     270.484,    10,Finish(2), after,   3,   0,   0,   1,   1
     292.226,    14,Finish(1),before,   2,   0,   0,   1,   1
     292.226,    14,Finish(1), after,   2,   0,   1,   0,   1
     313.388,    15,Finish(2),before,   1,   0,   1,   0,   1
     313.388,    15,Finish(2), after,   2,   0,   0,   0,   1
     385.329,    16,Finish(2),before,   1,   0,   0,   0,   1
     385.329,    16,Finish(2), after,   1,   0,   0,   0,   0
     467.387,    13,  Arrival,before,   0,   0,   0,   0,   0
     467.387,    13,  Arrival, after,   2,   0,   0,   1,   0
     478.716,    18,Finish(1),before,   1,   0,   0,   1,   0
