# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:02
# parameter: seed = 40
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      24.143,     3,Finish(1),before,   1,   0,   0,   1,   0
      24.143,     3,Finish(1), after,   2,   0,   0,   0,   1
      43.921,     4,Finish(2),before,   1,   0,   0,   0,   1
      43.921,     4,Finish(2), after,   1,   0,   0,   0,   0
     143.920,     2,  Arrival,before,   0,   0,   0,   0,   0
     143.920,     2,  Arrival, after,   2,   0,   0,   1,   0
     162.304,     6,Finish(1),before,   1,   0,   0,   1,   0
     162.304,     6,Finish(1), after,   2,   0,   0,   0,   1
     165.234,     5,  Arrival,before,   1,   0,   0,   0,   1
     165.234,     5,  Arrival, after,   3,   0,   0,   1,   1
     181.296,     8,  Arrival,before,   2,   0,   0,   1,   1
     181.296,     8,  Arrival, after,   3,   1,   0,   1,   1
     189.611,     9,Finish(1),before,   2,   1,   0,   1,   1
     189.611,     9,Finish(1), after,   3,   0,   1,   1,   1
     213.302,    11,Finish(1),before,   2,   0,   1,   1,   1
     213.302,    11,Finish(1), after,   2,   0,   2,   0,   1
     223.482,    10,  Arrival,before,   1,   0,   2,   0,   1
     223.482,    10,  Arrival, after,   3,   0,   2,   1,   1
     248.868,    13,Finish(1),before,   2,   0,   2,   1,   1
     248.868,    13,Finish(1), after,   2,   0,   3,   0,   1
     284.555,     7,Finish(2),before,   1,   0,   3,   0,   1
     284.555,     7,Finish(2), after,   2,   0,   2,   0,   1
     332.553,    12,  Arrival,before,   1,   0,   2,   0,   1
     332.553,    12,  Arrival, after,   3,   0,   2,   1,   1
     348.034,    16,Finish(1),before,   2,   0,   2,   1,   1
     348.034,    16,Finish(1), after,   2,   0,   3,   0,   1
     402.367,    14,Finish(2),before,   1,   0,   3,   0,   1
     402.367,    14,Finish(2), after,   2,   0,   2,   0,   1
     408.141,    15,  Arrival,before,   1,   0,   2,   0,   1
     408.141,    15,  Arrival, after,   3,   0,   2,   1,   1
     418.403,    17,Finish(2),before,   2,   0,   2,   1,   1
