# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:40:57
# parameter: seed = 6
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      28.727,     3,Finish(1),before,   1,   0,   0,   1,   0
      28.727,     3,Finish(1), after,   2,   0,   0,   0,   1
      85.086,     2,  Arrival,before,   1,   0,   0,   0,   1
      85.086,     2,  Arrival, after,   3,   0,   0,   1,   1
      93.212,     5,  Arrival,before,   2,   0,   0,   1,   1
      93.212,     5,  Arrival, after,   3,   1,   0,   1,   1
      93.824,     7,  Arrival,before,   2,   1,   0,   1,   1
      93.824,     7,  Arrival, after,   3,   2,   0,   1,   1
     116.056,     6,Finish(1),before,   2,   2,   0,   1,   1
     116.056,     6,Finish(1), after,   3,   1,   1,   1,   1
     146.705,     9,Finish(1),before,   2,   1,   1,   1,   1
     146.705,     9,Finish(1), after,   3,   0,   2,   1,   1
     164.077,    10,Finish(1),before,   2,   0,   2,   1,   1
     164.077,    10,Finish(1), after,   2,   0,   3,   0,   1
     200.095,     8,  Arrival,before,   1,   0,   3,   0,   1
     200.095,     8,  Arrival, after,   3,   0,   3,   1,   1
     203.256,    11,  Arrival,before,   2,   0,   3,   1,   1
     203.256,    11,  Arrival, after,   3,   1,   3,   1,   1
     227.169,    12,Finish(1),before,   2,   1,   3,   1,   1
     227.169,    12,Finish(1), after,   2,   1,   4,   0,   1
     241.066,    13,  Arrival,before,   1,   1,   4,   0,   1
     241.066,    13,  Arrival, after,   2,   2,   4,   0,   1
     243.012,    14,  Arrival,before,   1,   2,   4,   0,   1
     243.012,    14,  Arrival, after,   2,   3,   4,   0,   1
     264.750,     4,Finish(2),before,   1,   3,   4,   0,   1
     264.750,     4,Finish(2), after,   3,   2,   3,   1,   1
     267.361,    16,Finish(2),before,   2,   2,   3,   1,   1
     267.361,    16,Finish(2), after,   3,   2,   2,   1,   1
     292.869,    18,Finish(2),before,   2,   2,   2,   1,   1
     292.869,    18,Finish(2), after,   3,   2,   1,   1,   1
     296.813,    17,Finish(1),before,   2,   2,   1,   1,   1
