# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:40:59
# parameter: seed = 19
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      25.061,     3,Finish(1),before,   1,   0,   0,   1,   0
      25.061,     3,Finish(1), after,   2,   0,   0,   0,   1
      33.065,     2,  Arrival,before,   1,   0,   0,   0,   1
      33.065,     2,  Arrival, after,   3,   0,   0,   1,   1
      38.946,     5,  Arrival,before,   2,   0,   0,   1,   1
      38.946,     5,  Arrival, after,   3,   1,   0,   1,   1
      42.754,     7,  Arrival,before,   2,   1,   0,   1,   1
      42.754,     7,  Arrival, after,   3,   2,   0,   1,   1
      51.064,     6,Finish(1),before,   2,   2,   0,   1,   1
      51.064,     6,Finish(1), after,   3,   1,   1,   1,   1
      77.231,     9,Finish(1),before,   2,   1,   1,   1,   1
      77.231,     9,Finish(1), after,   3,   0,   2,   1,   1
      82.678,     8,  Arrival,before,   2,   0,   2,   1,   1
      82.678,     8,  Arrival, after,   3,   1,   2,   1,   1
      96.860,    11,  Arrival,before,   2,   1,   2,   1,   1
      96.860,    11,  Arrival, after,   3,   2,   2,   1,   1
      97.315,     4,Finish(2),before,   2,   2,   2,   1,   1
      97.315,     4,Finish(2), after,   3,   2,   1,   1,   1
     106.042,    10,Finish(1),before,   2,   2,   1,   1,   1
     106.042,    10,Finish(1), after,   3,   1,   2,   1,   1
     120.678,    14,Finish(1),before,   2,   1,   2,   1,   1
     120.678,    14,Finish(1), after,   3,   0,   3,   1,   1
     139.777,    15,Finish(1),before,   2,   0,   3,   1,   1
     139.777,    15,Finish(1), after,   2,   0,   4,   0,   1
     161.787,    12,  Arrival,before,   1,   0,   4,   0,   1
     161.787,    12,  Arrival, after,   2,   1,   4,   0,   1
     169.254,    13,Finish(2),before,   1,   1,   4,   0,   1
     169.254,    13,Finish(2), after,   3,   0,   3,   1,   1
     178.318,    16,  Arrival,before,   2,   0,   3,   1,   1
     178.318,    16,  Arrival, after,   3,   1,   3,   1,   1
     194.142,    18,Finish(1),before,   2,   1,   3,   1,   1
