# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:02
# parameter: seed = 44
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      25.671,     2,  Arrival,before,   1,   0,   0,   1,   0
      25.671,     2,  Arrival, after,   2,   1,   0,   1,   0
      27.604,     3,Finish(1),before,   1,   1,   0,   1,   0
      27.604,     3,Finish(1), after,   3,   0,   0,   1,   1
      62.721,     6,Finish(1),before,   2,   0,   0,   1,   1
      62.721,     6,Finish(1), after,   2,   0,   1,   0,   1
      81.207,     4,  Arrival,before,   1,   0,   1,   0,   1
      81.207,     4,  Arrival, after,   3,   0,   1,   1,   1
      84.704,     7,  Arrival,before,   2,   0,   1,   1,   1
      84.704,     7,  Arrival, after,   3,   1,   1,   1,   1
      93.805,     5,Finish(2),before,   2,   1,   1,   1,   1
      93.805,     5,Finish(2), after,   3,   1,   0,   1,   1
      98.646,     8,Finish(1),before,   2,   1,   0,   1,   1
      98.646,     8,Finish(1), after,   3,   0,   1,   1,   1
     123.441,    11,Finish(1),before,   2,   0,   1,   1,   1
     123.441,    11,Finish(1), after,   2,   0,   2,   0,   1
     125.884,    10,Finish(2),before,   1,   0,   2,   0,   1
     125.884,    10,Finish(2), after,   2,   0,   1,   0,   1
     208.091,    12,Finish(2),before,   1,   0,   1,   0,   1
     208.091,    12,Finish(2), after,   2,   0,   0,   0,   1
     210.416,     9,  Arrival,before,   1,   0,   0,   0,   1
     210.416,     9,  Arrival, after,   3,   0,   0,   1,   1
     229.111,    15,Finish(1),before,   2,   0,   0,   1,   1
     229.111,    15,Finish(1), after,   2,   0,   1,   0,   1
     241.943,    13,Finish(2),before,   1,   0,   1,   0,   1
     241.943,    13,Finish(2), after,   2,   0,   0,   0,   1
     250.932,    14,  Arrival,before,   1,   0,   0,   0,   1
     250.932,    14,  Arrival, after,   3,   0,   0,   1,   1
     281.477,    18,Finish(1),before,   2,   0,   0,   1,   1
     281.477,    18,Finish(1), after,   2,   0,   1,   0,   1
     299.479,    17,  Arrival,before,   1,   0,   1,   0,   1
