# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:09
# parameter: seed = 92
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      14.499,     2,  Arrival,before,   1,   0,   0,   1,   0
      14.499,     2,  Arrival, after,   2,   1,   0,   1,   0
      33.107,     3,Finish(1),before,   1,   1,   0,   1,   0
      33.107,     3,Finish(1), after,   3,   0,   0,   1,   1
      48.131,     5,Finish(2),before,   2,   0,   0,   1,   1
      48.131,     5,Finish(2), after,   2,   0,   0,   1,   0
      61.271,     6,Finish(1),before,   1,   0,   0,   1,   0
      61.271,     6,Finish(1), after,   2,   0,   0,   0,   1
     122.355,     7,Finish(2),before,   1,   0,   0,   0,   1
     122.355,     7,Finish(2), after,   1,   0,   0,   0,   0
     233.312,     4,  Arrival,before,   0,   0,   0,   0,   0
     233.312,     4,  Arrival, after,   2,   0,   0,   1,   0
     250.170,     9,Finish(1),before,   1,   0,   0,   1,   0
     250.170,     9,Finish(1), after,   2,   0,   0,   0,   1
     358.148,     8,  Arrival,before,   1,   0,   0,   0,   1
     358.148,     8,  Arrival, after,   3,   0,   0,   1,   1
     381.403,    12,Finish(1),before,   2,   0,   0,   1,   1
     381.403,    12,Finish(1), after,   2,   0,   1,   0,   1
     416.534,    10,Finish(2),before,   1,   0,   1,   0,   1
     416.534,    10,Finish(2), after,   2,   0,   0,   0,   1
     449.098,    13,Finish(2),before,   1,   0,   0,   0,   1
     449.098,    13,Finish(2), after,   1,   0,   0,   0,   0
     489.859,    11,  Arrival,before,   0,   0,   0,   0,   0
     489.859,    11,  Arrival, after,   2,   0,   0,   1,   0
     512.786,    14,  Arrival,before,   1,   0,   0,   1,   0
     512.786,    14,  Arrival, after,   2,   1,   0,   1,   0
     523.227,    15,Finish(1),before,   1,   1,   0,   1,   0
     523.227,    15,Finish(1), after,   3,   0,   0,   1,   1
     539.824,    16,  Arrival,before,   2,   0,   0,   1,   1
     539.824,    16,  Arrival, after,   3,   1,   0,   1,   1
     542.422,    18,Finish(1),before,   2,   1,   0,   1,   1
