# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:40:59
# parameter: seed = 17
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
     421.769,    18,Finish(1), after,   2,   0,   0,   0,   1
     454.445,    19,Finish(2),before,   1,   0,   0,   0,   1
     454.445,    19,Finish(2), after,   1,   0,   0,   0,   0
     548.029,    17,  Arrival,before,   0,   0,   0,   0,   0
     548.029,    17,  Arrival, after,   2,   0,   0,   1,   0
     575.312,    21,Finish(1),before,   1,   0,   0,   1,   0
     575.312,    21,Finish(1), after,   2,   0,   0,   0,   1
     600.434,    22,Finish(2),before,   1,   0,   0,   0,   1
     600.434,    22,Finish(2), after,   1,   0,   0,   0,   0
     659.654,    20,  Arrival,before,   0,   0,   0,   0,   0
     659.654,    20,  Arrival, after,   2,   0,   0,   1,   0
     687.798,    24,Finish(1),before,   1,   0,   0,   1,   0
     687.798,    24,Finish(1), after,   2,   0,   0,   0,   1
     689.191,    25,Finish(2),before,   1,   0,   0,   0,   1
     689.191,    25,Finish(2), after,   1,   0,   0,   0,   0
     691.777,    23,  Arrival,before,   0,   0,   0,   0,   0
     691.777,    23,  Arrival, after,   2,   0,   0,   1,   0
     697.547,    26,  Arrival,before,   1,   0,   0,   1,   0
     697.547,    26,  Arrival, after,   2,   1,   0,   1,   0
     720.318,    27,Finish(1),before,   1,   1,   0,   1,   0
     720.318,    27,Finish(1), after,   3,   0,   0,   1,   1
     732.077,    28,  Arrival,before,   2,   0,   0,   1,   1
     732.077,    28,  Arrival, after,   3,   1,   0,   1,   1
     746.246,    30,Finish(1),before,   2,   1,   0,   1,   1
     746.246,    30,Finish(1), after,   3,   0,   1,   1,   1
     752.211,    32,Finish(1),before,   2,   0,   1,   1,   1
     752.211,    32,Finish(1), after,   2,   0,   2,   0,   1
     780.724,    29,Finish(2),before,   1,   0,   2,   0,   1
     780.724,    29,Finish(2), after,   2,   0,   1,   0,   1
     787.706,    33,Finish(2),before,   1,   0,   1,   0,   1
     787.706,    33,Finish(2), after,   2,   0,   0,   0,   1
     793.136,    34,Finish(2),before,   1,   0,   0,   0,   1
     793.136,    34,Finish(2), after,   1,   0,   0,   0,   0
     805.241,    31,  Arrival,before,   0,   0,   0,   0,   0
     805.241,    31,  Arrival, after,   2,   0,   0,   1,   0
     837.474,    36,Finish(1),before,   1,   0,   0,   1,   0
     837.474,    36,Finish(1), after,   2,   0,   0,   0,   1
     840.443,    35,  Arrival,before,   1,   0,   0,   0,   1
     840.443,    35,  Arrival, after,   3,   0,   0,   1,   1
     866.973,    39,Finish(1),before,   2,   0,   0,   1,   1
     866.973,    39,Finish(1), after,   2,   0,   1,   0,   1
     891.214,    37,Finish(2),before,   1,   0,   1,   0,   1
     891.214,    37,Finish(2), after,   2,   0,   0,   0,   1
     921.090,    38,  Arrival,before,   1,   0,   0,   0,   1
     921.090,    38,  Arrival, after,   3,   0,   0,   1,   1
     930.754,    40,Finish(2),before,   2,   0,   0,   1,   1
     930.754,    40,Finish(2), after,   2,   0,   0,   1,   0
     944.971,    42,Finish(1),before,   1,   0,   0,   1,   0
     944.971,    42,Finish(1), after,   2,   0,   0,   0,   1
     978.006,    41,  Arrival,before,   1,   0,   0,   0,   1
     978.006,    41,  Arrival, after,   3,   0,   0,   1,   1
     996.652,    44,  Arrival,before,   2,   0,   0,   1,   1
     996.652,    44,  Arrival, after,   3,   1,   0,   1,   1
    1009.875,    45,Finish(1),before,   2,   1,   0,   1,   1
    1009.875,    45,Finish(1), after,   3,   0,   1,   1,   1
    1044.895,    47,Finish(1),before,   2,   0,   1,   1,   1
    1044.895,    47,Finish(1), after,   2,   0,   2,   0,   1
    1069.546,    43,Finish(2),before,   1,   0,   2,   0,   1
    1069.546,    43,Finish(2), after,   2,   0,   1,   0,   1
    1099.732,    48,Finish(2),before,   1,   0,   1,   0,   1
    1099.732,    48,Finish(2), after,   2,   0,   0,   0,   1
    1124.993,    46,  Arrival,before,   1,   0,   0,   0,   1
    1124.993,    46,  Arrival, after,   3,   0,   0,   1,   1
    1133.572,    49,Finish(2),before,   2,   0,   0,   1,   1
    1133.572,    49,Finish(2), after,   2,   0,   0,   1,   0
    1145.375,    51,Finish(1),before,   1,   0,   0,   1,   0
    1145.375,    51,Finish(1), after,   2,   0,   0,   0,   1
    1145.538,    50,  Arrival,before,   1,   0,   0,   0,   1
    1145.538,    50,  Arrival, after,   3,   0,   0,   1,   1
    1145.604,    52,Finish(2),before,   2,   0,   0,   1,   1
    1145.604,    52,Finish(2), after,   2,   0,   0,   1,   0
    1146.881,    53,  Arrival,before,   1,   0,   0,   1,   0
    1146.881,    53,  Arrival, after,   2,   1,   0,   1,   0
    1170.867,    54,Finish(1),before,   1,   1,   0,   1,   0
    1170.867,    54,Finish(1), after,   3,   0,   0,   1,   1
    1195.107,    57,Finish(1),before,   2,   0,   0,   1,   1
    1195.107,    57,Finish(1), after,   2,   0,   1,   0,   1
    1198.531,    55,  Arrival,before,   1,   0,   1,   0,   1
    1198.531,    55,  Arrival, after,   3,   0,   1,   1,   1
    1211.302,    56,Finish(2),before,   2,   0,   1,   1,   1
    1211.302,    56,Finish(2), after,   3,   0,   0,   1,   1
    1213.166,    59,Finish(1),before,   2,   0,   0,   1,   1
    1213.166,    59,Finish(1), after,   2,   0,   1,   0,   1
    1285.523,    58,  Arrival,before,   1,   0,   1,   0,   1
    1285.523,    58,  Arrival, after,   3,   0,   1,   1,   1
    1307.011,    62,Finish(1),before,   2,   0,   1,   1,   1
    1307.011,    62,Finish(1), after,   2,   0,   2,   0,   1
    1327.605,    61,  Arrival,before,   1,   0,   2,   0,   1
    1327.605,    61,  Arrival, after,   3,   0,   2,   1,   1
    1328.758,    60,Finish(2),before,   2,   0,   2,   1,   1
    1328.758,    60,Finish(2), after,   3,   0,   1,   1,   1
    1349.646,    65,Finish(2),before,   2,   0,   1,   1,   1
    1349.646,    65,Finish(2), after,   3,   0,   0,   1,   1
    1353.954,    64,Finish(1),before,   2,   0,   0,   1,   1
    1353.954,    64,Finish(1), after,   2,   0,   1,   0,   1
    1396.570,    63,  Arrival,before,   1,   0,   1,   0,   1
    1396.570,    63,  Arrival, after,   3,   0,   1,   1,   1
    1418.438,    68,Finish(1),before,   2,   0,   1,   1,   1
    1418.438,    68,Finish(1), after,   2,   0,   2,   0,   1
    1438.399,    67,  Arrival,before,   1,   0,   2,   0,   1
    1438.399,    67,  Arrival, after,   3,   0,   2,   1,   1
    1462.160,    70,Finish(1),before,   2,   0,   2,   1,   1
    1462.160,    70,Finish(1), after,   2,   0,   3,   0,   1
    1562.061,    66,Finish(2),before,   1,   0,   3,   0,   1
    1562.061,    66,Finish(2), after,   2,   0,   2,   0,   1
    1571.521,    69,  Arrival,before,   1,   0,   2,   0,   1
    1571.521,    69,  Arrival, after,   3,   0,   2,   1,   1
    1593.427,    72,  Arrival,before,   2,   0,   2,   1,   1
    1593.427,    72,  Arrival, after,   3,   1,   2,   1,   1
    1594.945,    73,Finish(1),before,   2,   1,   2,   1,   1
    1594.945,    73,Finish(1), after,   3,   0,   3,   1,   1
    1615.791,    74,  Arrival,before,   2,   0,   3,   1,   1
    1615.791,    74,  Arrival, after,   3,   1,   3,   1,   1
    1617.406,    75,Finish(1),before,   2,   1,   3,   1,   1
    1617.406,    75,Finish(1), after,   2,   1,   4,   0,   1
    1633.999,    71,Finish(2),before,   1,   1,   4,   0,   1
    1633.999,    71,Finish(2), after,   3,   0,   3,   1,   1
    1657.717,    78,Finish(1),before,   2,   0,   3,   1,   1
    1657.717,    78,Finish(1), after,   2,   0,   4,   0,   1
    1691.274,    77,Finish(2),before,   1,   0,   4,   0,   1
    1691.274,    77,Finish(2), after,   2,   0,   3,   0,   1
    1695.414,    76,  Arrival,before,   1,   0,   3,   0,   1
    1695.414,    76,  Arrival, after,   3,   0,   3,   1,   1
    1716.813,    81,Finish(1),before,   2,   0,   3,   1,   1
    1716.813,    81,Finish(1), after,   2,   0,   4,   0,   1
    1727.605,    79,Finish(2),before,   1,   0,   4,   0,   1
    1727.605,    79,Finish(2), after,   2,   0,   3,   0,   1
    1754.503,    82,Finish(2),before,   1,   0,   3,   0,   1
    1754.503,    82,Finish(2), after,   2,   0,   2,   0,   1
    1762.629,    83,Finish(2),before,   1,   0,   2,   0,   1
    1762.629,    83,Finish(2), after,   2,   0,   1,   0,   1
    1796.301,    84,Finish(2),before,   1,   0,   1,   0,   1
    1796.301,    84,Finish(2), after,   2,   0,   0,   0,   1
    1803.637,    85,Finish(2),before,   1,   0,   0,   0,   1
    1803.637,    85,Finish(2), after,   1,   0,   0,   0,   0
    1887.675,    80,  Arrival,before,   0,   0,   0,   0,   0
    1887.675,    80,  Arrival, after,   2,   0,   0,   1,   0
    1905.087,    87,Finish(1),before,   1,   0,   0,   1,   0
    1905.087,    87,Finish(1), after,   2,   0,   0,   0,   1
    1915.986,    86,  Arrival,before,   1,   0,   0,   0,   1
    1915.986,    86,  Arrival, after,   3,   0,   0,   1,   1
    1935.721,    90,Finish(1),before,   2,   0,   0,   1,   1
    1935.721,    90,Finish(1), after,   2,   0,   1,   0,   1
    2104.013,    89,  Arrival,before,   1,   0,   1,   0,   1
    2104.013,    89,  Arrival, after,   3,   0,   1,   1,   1
    2130.777,    92,Finish(1),before,   2,   0,   1,   1,   1
    2130.777,    92,Finish(1), after,   2,   0,   2,   0,   1
    2177.800,    88,Finish(2),before,   1,   0,   2,   0,   1
    2177.800,    88,Finish(2), after,   2,   0,   1,   0,   1
    2252.632,    91,  Arrival,before,   1,   0,   1,   0,   1
    2252.632,    91,  Arrival, after,   3,   0,   1,   1,   1
    2264.433,    94,  Arrival,before,   2,   0,   1,   1,   1
    2264.433,    94,  Arrival, after,   3,   1,   1,   1,   1
    2271.867,    95,Finish(1),before,   2,   1,   1,   1,   1
    2271.867,    95,Finish(1), after,   3,   0,   2,   1,   1
    2276.792,    96,  Arrival,before,   2,   0,   2,   1,   1
    2276.792,    96,  Arrival, after,   3,   1,   2,   1,   1
    2292.012,    97,Finish(1),before,   2,   1,   2,   1,   1
    2292.012,    97,Finish(1), after,   3,   0,   3,   1,   1
    2305.939,    93,Finish(2),before,   2,   0,   3,   1,   1
    2305.939,    93,Finish(2), after,   3,   0,   2,   1,   1
    2308.820,    99,Finish(1),before,   2,   0,   2,   1,   1
    2308.820,    99,Finish(1), after,   2,   0,   3,   0,   1
    2309.189,    98,  Arrival,before,   1,   0,   3,   0,   1
    2309.189,    98,  Arrival, after,   3,   0,   3,   1,   1
    2337.696,   102,Finish(1),before,   2,   0,   3,   1,   1
    2337.696,   102,Finish(1), after,   2,   0,   4,   0,   1
    2377.222,   100,Finish(2),before,   1,   0,   4,   0,   1
    2377.222,   100,Finish(2), after,   2,   0,   3,   0,   1
    2391.247,   103,Finish(2),before,   1,   0,   3,   0,   1
    2391.247,   103,Finish(2), after,   2,   0,   2,   0,   1
    2410.135,   104,Finish(2),before,   1,   0,   2,   0,   1
    2410.135,   104,Finish(2), after,   2,   0,   1,   0,   1
    2456.710,   101,  Arrival,before,   1,   0,   1,   0,   1
    2456.710,   101,  Arrival, after,   3,   0,   1,   1,   1
    2477.524,   105,Finish(2),before,   2,   0,   1,   1,   1
    2477.524,   105,Finish(2), after,   3,   0,   0,   1,   1
    2483.229,   107,Finish(1),before,   2,   0,   0,   1,   1
    2483.229,   107,Finish(1), after,   2,   0,   1,   0,   1
    2486.177,   106,  Arrival,before,   1,   0,   1,   0,   1
    2486.177,   106,  Arrival, after,   3,   0,   1,   1,   1
    2493.274,   108,Finish(2),before,   2,   0,   1,   1,   1
    2493.274,   108,Finish(2), after,   3,   0,   0,   1,   1
    2505.298,   111,Finish(2),before,   2,   0,   0,   1,   1
    2505.298,   111,Finish(2), after,   2,   0,   0,   1,   0
    2511.250,   110,Finish(1),before,   1,   0,   0,   1,   0
    2511.250,   110,Finish(1), after,   2,   0,   0,   0,   1
    2524.996,   112,Finish(2),before,   1,   0,   0,   0,   1
    2524.996,   112,Finish(2), after,   1,   0,   0,   0,   0
    2601.808,   109,  Arrival,before,   0,   0,   0,   0,   0
    2601.808,   109,  Arrival, after,   2,   0,   0,   1,   0
    2622.340,   114,Finish(1),before,   1,   0,   0,   1,   0
    2622.340,   114,Finish(1), after,   2,   0,   0,   0,   1
    2624.595,   113,  Arrival,before,   1,   0,   0,   0,   1
    2624.595,   113,  Arrival, after,   3,   0,   0,   1,   1
    2626.588,   116,  Arrival,before,   2,   0,   0,   1,   1
    2626.588,   116,  Arrival, after,   3,   1,   0,   1,   1
    2641.673,   118,  Arrival,before,   2,   1,   0,   1,   1
    2641.673,   118,  Arrival, after,   3,   2,   0,   1,   1
    2642.357,   117,Finish(1),before,   2,   2,   0,   1,   1
    2642.357,   117,Finish(1), after,   3,   1,   1,   1,   1
    2683.964,   120,Finish(1),before,   2,   1,   1,   1,   1
    2683.964,   120,Finish(1), after,   3,   0,   2,   1,   1
    2710.745,   121,Finish(1),before,   2,   0,   2,   1,   1
    2710.745,   121,Finish(1), after,   2,   0,   3,   0,   1
    2725.514,   115,Finish(2),before,   1,   0,   3,   0,   1
    2725.514,   115,Finish(2), after,   2,   0,   2,   0,   1
    2821.297,   119,  Arrival,before,   1,   0,   2,   0,   1
    2821.297,   119,  Arrival, after,   3,   0,   2,   1,   1
    2838.386,   123,  Arrival,before,   2,   0,   2,   1,   1
    2838.386,   123,  Arrival, after,   3,   1,   2,   1,   1
    2851.397,   124,Finish(1),before,   2,   1,   2,   1,   1
    2851.397,   124,Finish(1), after,   3,   0,   3,   1,   1
    2853.717,   122,Finish(2),before,   2,   0,   3,   1,   1
    2853.717,   122,Finish(2), after,   3,   0,   2,   1,   1
    2856.763,   125,  Arrival,before,   2,   0,   2,   1,   1
    2856.763,   125,  Arrival, after,   3,   1,   2,   1,   1
    2874.543,   126,Finish(1),before,   2,   1,   2,   1,   1
    2874.543,   126,Finish(1), after,   3,   0,   3,   1,   1
    2900.065,   129,Finish(1),before,   2,   0,   3,   1,   1
    2900.065,   129,Finish(1), after,   2,   0,   4,   0,   1
    2915.055,   128,  Arrival,before,   1,   0,   4,   0,   1
    2915.055,   128,  Arrival, after,   2,   1,   4,   0,   1
    2929.311,   127,Finish(2),before,   1,   1,   4,   0,   1
    2929.311,   127,Finish(2), after,   3,   0,   3,   1,   1
    2930.340,   131,Finish(2),before,   2,   0,   3,   1,   1
    2930.340,   131,Finish(2), after,   3,   0,   2,   1,   1
    2931.162,   130,  Arrival,before,   2,   0,   2,   1,   1
    2931.162,   130,  Arrival, after,   3,   1,   2,   1,   1
    2949.180,   132,Finish(1),before,   2,   1,   2,   1,   1
    2949.180,   132,Finish(1), after,   3,   0,   3,   1,   1
    2972.372,   135,Finish(1),before,   2,   0,   3,   1,   1
    2972.372,   135,Finish(1), after,   2,   0,   4,   0,   1
    3022.153,   133,Finish(2),before,   1,   0,   4,   0,   1
    3022.153,   133,Finish(2), after,   2,   0,   3,   0,   1
    3022.161,   134,  Arrival,before,   1,   0,   3,   0,   1
    3022.161,   134,  Arrival, after,   3,   0,   3,   1,   1
    3054.771,   138,Finish(1),before,   2,   0,   3,   1,   1
    3054.771,   138,Finish(1), after,   2,   0,   4,   0,   1
    3170.718,   136,Finish(2),before,   1,   0,   4,   0,   1
    3170.718,   136,Finish(2), after,   2,   0,   3,   0,   1
    3173.049,   139,Finish(2),before,   1,   0,   3,   0,   1
    3173.049,   139,Finish(2), after,   2,   0,   2,   0,   1
    3190.923,   140,Finish(2),before,   1,   0,   2,   0,   1
    3190.923,   140,Finish(2), after,   2,   0,   1,   0,   1
    3243.492,   137,  Arrival,before,   1,   0,   1,   0,   1
    3243.492,   137,  Arrival, after,   3,   0,   1,   1,   1
    3258.883,   142,  Arrival,before,   2,   0,   1,   1,   1
    3258.883,   142,  Arrival, after,   3,   1,   1,   1,   1
    3262.309,   143,Finish(1),before,   2,   1,   1,   1,   1
    3262.309,   143,Finish(1), after,   3,   0,   2,   1,   1
    3269.195,   144,  Arrival,before,   2,   0,   2,   1,   1
    3269.195,   144,  Arrival, after,   3,   1,   2,   1,   1
    3288.496,   145,Finish(1),before,   2,   1,   2,   1,   1
    3288.496,   145,Finish(1), after,   3,   0,   3,   1,   1
    3313.622,   146,  Arrival,before,   2,   0,   3,   1,   1
    3313.622,   146,  Arrival, after,   3,   1,   3,   1,   1
    3323.814,   147,Finish(1),before,   2,   1,   3,   1,   1
    3323.814,   147,Finish(1), after,   2,   1,   4,   0,   1
    3379.768,   148,  Arrival,before,   1,   1,   4,   0,   1
    3379.768,   148,  Arrival, after,   2,   2,   4,   0,   1
    3424.788,   149,  Arrival,before,   1,   2,   4,   0,   1
    3424.788,   149,  Arrival, after,   2,   3,   4,   0,   1
    3574.159,   141,Finish(2),before,   1,   3,   4,   0,   1
    3574.159,   141,Finish(2), after,   3,   2,   3,   1,   1
    3581.699,   151,Finish(2),before,   2,   2,   3,   1,   1
    3581.699,   151,Finish(2), after,   3,   2,   2,   1,   1
    3593.926,   152,Finish(1),before,   2,   2,   2,   1,   1
    3593.926,   152,Finish(1), after,   3,   1,   3,   1,   1
    3618.276,   153,Finish(2),before,   2,   1,   3,   1,   1
    3618.276,   153,Finish(2), after,   3,   1,   2,   1,   1
    3620.024,   154,Finish(1),before,   2,   1,   2,   1,   1
    3620.024,   154,Finish(1), after,   3,   0,   3,   1,   1
    3637.242,   156,Finish(1),before,   2,   0,   3,   1,   1
    3637.242,   156,Finish(1), after,   2,   0,   4,   0,   1
    3682.985,   150,  Arrival,before,   1,   0,   4,   0,   1
    3682.985,   150,  Arrival, after,   2,   1,   4,   0,   1
    3709.089,   155,Finish(2),before,   1,   1,   4,   0,   1
    3709.089,   155,Finish(2), after,   3,   0,   3,   1,   1
    3710.324,   157,  Arrival,before,   2,   0,   3,   1,   1
    3710.324,   157,  Arrival, after,   3,   1,   3,   1,   1
    3723.928,   160,  Arrival,before,   2,   1,   3,   1,   1
    3723.928,   160,  Arrival, after,   3,   2,   3,   1,   1
    3734.124,   159,Finish(1),before,   2,   2,   3,   1,   1
    3734.124,   159,Finish(1), after,   2,   2,   4,   0,   1
    3776.243,   158,Finish(2),before,   1,   2,   4,   0,   1
    3776.243,   158,Finish(2), after,   3,   1,   3,   1,   1
    3795.663,   162,Finish(2),before,   2,   1,   3,   1,   1
    3795.663,   162,Finish(2), after,   3,   1,   2,   1,   1
    3803.969,   163,Finish(1),before,   2,   1,   2,   1,   1
    3803.969,   163,Finish(1), after,   3,   0,   3,   1,   1
    3820.360,   161,  Arrival,before,   2,   0,   3,   1,   1
    3820.360,   161,  Arrival, after,   3,   1,   3,   1,   1
    3824.156,   165,Finish(1),before,   2,   1,   3,   1,   1
    3824.156,   165,Finish(1), after,   2,   1,   4,   0,   1
    3872.580,   164,Finish(2),before,   1,   1,   4,   0,   1
    3872.580,   164,Finish(2), after,   3,   0,   3,   1,   1
    3893.103,   168,Finish(1),before,   2,   0,   3,   1,   1
    3893.103,   168,Finish(1), after,   2,   0,   4,   0,   1
    3900.431,   166,  Arrival,before,   1,   0,   4,   0,   1
    3900.431,   166,  Arrival, after,   2,   1,   4,   0,   1
    3915.536,   167,Finish(2),before,   1,   1,   4,   0,   1
    3915.536,   167,Finish(2), after,   3,   0,   3,   1,   1
    3940.528,   171,Finish(1),before,   2,   0,   3,   1,   1
    3940.528,   171,Finish(1), after,   2,   0,   4,   0,   1
    3997.415,   169,  Arrival,before,   1,   0,   4,   0,   1
    3997.415,   169,  Arrival, after,   2,   1,   4,   0,   1
    4037.231,   172,  Arrival,before,   1,   1,   4,   0,   1
    4037.231,   172,  Arrival, after,   2,   2,   4,   0,   1
    4067.430,   170,Finish(2),before,   1,   2,   4,   0,   1
    4067.430,   170,Finish(2), after,   3,   1,   3,   1,   1
    4071.122,   174,Finish(2),before,   2,   1,   3,   1,   1
    4071.122,   174,Finish(2), after,   3,   1,   2,   1,   1
    4072.605,   173,  Arrival,before,   2,   1,   2,   1,   1
    4072.605,   173,  Arrival, after,   3,   2,   2,   1,   1
    4074.479,   176,Finish(2),before,   2,   2,   2,   1,   1
    4074.479,   176,Finish(2), after,   3,   2,   1,   1,   1
    4086.124,   178,Finish(2),before,   2,   2,   1,   1,   1
    4086.124,   178,Finish(2), after,   3,   2,   0,   1,   1
    4092.210,   175,Finish(1),before,   2,   2,   0,   1,   1
    4092.210,   175,Finish(1), after,   3,   1,   1,   1,   1
    4097.125,   179,Finish(2),before,   2,   1,   1,   1,   1
    4097.125,   179,Finish(2), after,   3,   1,   0,   1,   1
    4098.257,   177,  Arrival,before,   2,   1,   0,   1,   1
    4098.257,   177,  Arrival, after,   3,   2,   0,   1,   1
    4116.213,   180,Finish(1),before,   2,   2,   0,   1,   1
    4116.213,   180,Finish(1), after,   3,   1,   1,   1,   1
    4127.763,   181,Finish(2),before,   2,   1,   1,   1,   1
    4127.763,   181,Finish(2), after,   3,   1,   0,   1,   1
    4145.529,   183,Finish(1),before,   2,   1,   0,   1,   1
    4145.529,   183,Finish(1), after,   3,   0,   1,   1,   1
    4164.341,   185,Finish(1),before,   2,   0,   1,   1,   1
    4164.341,   185,Finish(1), after,   2,   0,   2,   0,   1
    4179.889,   182,  Arrival,before,   1,   0,   2,   0,   1
    4179.889,   182,  Arrival, after,   3,   0,   2,   1,   1
    4187.518,   184,Finish(2),before,   2,   0,   2,   1,   1
    4187.518,   184,Finish(2), after,   3,   0,   1,   1,   1
    4195.047,   188,Finish(2),before,   2,   0,   1,   1,   1
    4195.047,   188,Finish(2), after,   3,   0,   0,   1,   1
    4199.795,   187,Finish(1),before,   2,   0,   0,   1,   1
    4199.795,   187,Finish(1), after,   2,   0,   1,   0,   1
    4220.287,   189,Finish(2),before,   1,   0,   1,   0,   1
    4220.287,   189,Finish(2), after,   2,   0,   0,   0,   1
    4220.801,   186,  Arrival,before,   1,   0,   0,   0,   1
    4220.801,   186,  Arrival, after,   3,   0,   0,   1,   1
    4233.582,   191,  Arrival,before,   2,   0,   0,   1,   1
    4233.582,   191,  Arrival, after,   3,   1,   0,   1,   1
    4240.417,   192,Finish(1),before,   2,   1,   0,   1,   1
    4240.417,   192,Finish(1), after,   3,   0,   1,   1,   1
    4261.129,   194,Finish(1),before,   2,   0,   1,   1,   1
    4261.129,   194,Finish(1), after,   2,   0,   2,   0,   1
    4383.654,   190,Finish(2),before,   1,   0,   2,   0,   1
    4383.654,   190,Finish(2), after,   2,   0,   1,   0,   1
    4412.842,   193,  Arrival,before,   1,   0,   1,   0,   1
    4412.842,   193,  Arrival, after,   3,   0,   1,   1,   1
    4432.325,   197,Finish(1),before,   2,   0,   1,   1,   1
    4432.325,   197,Finish(1), after,   2,   0,   2,   0,   1
    4445.368,   195,Finish(2),before,   1,   0,   2,   0,   1
    4445.368,   195,Finish(2), after,   2,   0,   1,   0,   1
    4450.170,   198,Finish(2),before,   1,   0,   1,   0,   1
    4450.170,   198,Finish(2), after,   2,   0,   0,   0,   1
    4496.424,   199,Finish(2),before,   1,   0,   0,   0,   1
    4496.424,   199,Finish(2), after,   1,   0,   0,   0,   0
    4583.603,   196,  Arrival,before,   0,   0,   0,   0,   0
    4583.603,   196,  Arrival, after,   2,   0,   0,   1,   0
    4594.895,   201,Finish(1),before,   1,   0,   0,   1,   0
    4594.895,   201,Finish(1), after,   2,   0,   0,   0,   1
    4619.254,   202,Finish(2),before,   1,   0,   0,   0,   1
    4619.254,   202,Finish(2), after,   1,   0,   0,   0,   0
    4697.901,   200,  Arrival,before,   0,   0,   0,   0,   0
    4697.901,   200,  Arrival, after,   2,   0,   0,   1,   0
    4712.687,   203,  Arrival,before,   1,   0,   0,   1,   0
    4712.687,   203,  Arrival, after,   2,   1,   0,   1,   0
    4721.706,   204,Finish(1),before,   1,   1,   0,   1,   0
    4721.706,   204,Finish(1), after,   3,   0,   0,   1,   1
    4739.147,   207,Finish(1),before,   2,   0,   0,   1,   1
    4739.147,   207,Finish(1), after,   2,   0,   1,   0,   1
    4771.116,   205,  Arrival,before,   1,   0,   1,   0,   1
    4771.116,   205,  Arrival, after,   3,   0,   1,   1,   1
    4784.791,   206,Finish(2),before,   2,   0,   1,   1,   1
    4784.791,   206,Finish(2), after,   3,   0,   0,   1,   1
    4786.587,   210,Finish(2),before,   2,   0,   0,   1,   1
    4786.587,   210,Finish(2), after,   2,   0,   0,   1,   0
    4799.804,   209,Finish(1),before,   1,   0,   0,   1,   0
    4799.804,   209,Finish(1), after,   2,   0,   0,   0,   1
    4818.131,   211,Finish(2),before,   1,   0,   0,   0,   1
    4818.131,   211,Finish(2), after,   1,   0,   0,   0,   0
    5019.938,   208,  Arrival,before,   0,   0,   0,   0,   0
    5019.938,   208,  Arrival, after,   2,   0,   0,   1,   0
    5026.962,   212,  Arrival,before,   1,   0,   0,   1,   0
    5026.962,   212,  Arrival, after,   2,   1,   0,   1,   0
    5060.683,   213,Finish(1),before,   1,   1,   0,   1,   0
    5060.683,   213,Finish(1), after,   3,   0,   0,   1,   1
    5061.530,   215,Finish(2),before,   2,   0,   0,   1,   1
    5061.530,   215,Finish(2), after,   2,   0,   0,   1,   0
