# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:40:57
# parameter: seed = 7
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      30.548,     3,Finish(1),before,   1,   0,   0,   1,   0
      30.548,     3,Finish(1), after,   2,   0,   0,   0,   1
      65.067,     4,Finish(2),before,   1,   0,   0,   0,   1
      65.067,     4,Finish(2), after,   1,   0,   0,   0,   0
     118.189,     2,  Arrival,before,   0,   0,   0,   0,   0
     118.189,     2,  Arrival, after,   2,   0,   0,   1,   0
     147.942,     6,Finish(1),before,   1,   0,   0,   1,   0
     147.942,     6,Finish(1), after,   2,   0,   0,   0,   1
     155.187,     5,  Arrival,before,   1,   0,   0,   0,   1
     155.187,     5,  Arrival, after,   3,   0,   0,   1,   1
     178.210,     7,Finish(2),before,   2,   0,   0,   1,   1
     178.210,     7,Finish(2), after,   2,   0,   0,   1,   0
     189.509,     9,Finish(1),before,   1,   0,   0,   1,   0
     189.509,     9,Finish(1), after,   2,   0,   0,   0,   1
     213.245,    10,Finish(2),before,   1,   0,   0,   0,   1
     213.245,    10,Finish(2), after,   1,   0,   0,   0,   0
     213.947,     8,  Arrival,before,   0,   0,   0,   0,   0
     213.947,     8,  Arrival, after,   2,   0,   0,   1,   0
     223.838,    11,  Arrival,before,   1,   0,   0,   1,   0
     223.838,    11,  Arrival, after,   2,   1,   0,   1,   0
     229.380,    12,Finish(1),before,   1,   1,   0,   1,   0
     229.380,    12,Finish(1), after,   3,   0,   0,   1,   1
     248.255,    15,Finish(1),before,   2,   0,   0,   1,   1
     248.255,    15,Finish(1), after,   2,   0,   1,   0,   1
     286.312,    13,  Arrival,before,   1,   0,   1,   0,   1
     286.312,    13,  Arrival, after,   3,   0,   1,   1,   1
     308.929,    16,  Arrival,before,   2,   0,   1,   1,   1
     308.929,    16,  Arrival, after,   3,   1,   1,   1,   1
     319.011,    18,  Arrival,before,   2,   1,   1,   1,   1
     319.011,    18,  Arrival, after,   3,   2,   1,   1,   1
     319.425,    17,Finish(1),before,   2,   2,   1,   1,   1
