# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:40:57
# parameter: seed = 7
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,30.547678636059068,Inf
2,118.18868375175276,118.18868375175276,147.9415502124208,Inf
3,155.1872070537686,155.1872070537686,189.50897758980025,Inf
4,213.94714700408943,213.94714700408943,229.37988178122487,Inf
5,223.83820017149614,229.37988178122487,394.55219012156203,Inf
6,286.31236474784856,286.31236474784856,454.8521698307368,Inf
7,308.92876659901964,319.4250240502331,463.1279244460213,Inf
8,319.0109303870565,334.02640535995704,464.5658094280143,Inf
9,437.220751842896,437.220751842896,497.8391955899308,Inf
10,572.2526609070787,572.2526609070787,603.2692016840444,Inf
11,573.9761624462794,603.2692016840444,783.4201656082403,Inf
12,599.0495365160805,630.0791571568191,835.8740594756528,Inf
13,600.0211526232545,659.200805387354,902.6266454627878,Inf
14,710.962413661839,710.962413661839,925.5797236539008,Inf
15,776.2123362492731,783.4201656082403,930.0233889003745,Inf
16,782.4984545275232,835.8740594756528,946.7526851995946,Inf
17,783.3446190342323,902.6266454627878,1091.6755669116283,Inf
18,790.382847094442,925.5797236539008,1170.0695976307582,Inf
19,833.5792987898762,938.099002099704,1175.1129714386357,Inf
20,860.4613098679089,965.8344576182506,1216.7814680714605,Inf
21,996.6120413173709,1091.6755669116283,1223.2817704020772,Inf
22,1043.69784764051,1170.0695976307582,1292.2609351002648,Inf
23,1155.5871072047653,1195.955208459914,1411.1341097828047,Inf
24,1203.2968506440423,1221.9916599944606,1431.9835720807234,Inf
25,1226.8748136249133,1249.0187236757702,1451.2956429294675,Inf
26,1303.8680182483583,1303.8680182483583,1468.7783658806666,Inf
27,1322.1102443220095,1411.1341097828047,1484.7047165213767,Inf
28,1409.7131683678965,1442.8811687410316,1720.0846309985611,Inf
29,1479.0284969972893,1479.0284969972893,1773.7663772292751,Inf
30,1489.4281859946411,1509.320286318552,1860.3575222873887,Inf
31,1550.5453010148055,1550.5453010148055,1895.8601907406555,Inf
32,1595.7395752555044,1720.0846309985611,1907.6309633835199,Inf
33,1721.204573777135,1773.7663772292751,1929.149526408472,Inf
34,1865.5702926646356,1865.5702926646356,2016.438299724388,Inf
35,1942.2064838911474,1942.2064838911474,2086.1137614040395,Inf
36,1959.300222111668,1963.2372057503333,2114.6659323209315,Inf
37,1962.0077156495352,1975.483716976376,2130.0384736412443,Inf
38,2017.6387680251526,2017.6387680251526,2191.3044338539357,Inf
39,2045.9832763910424,2086.1137614040395,2207.2454147490494,Inf
40,2145.2538778687435,2145.2538778687435,2243.6143176419755,Inf
41,2188.948305660908,2188.948305660908,2249.36736303049,Inf
42,2195.4354040023063,2227.283767539622,2300.172916249424,Inf
43,2220.497491722396,2262.448245309087,2333.515785559884,Inf
44,2446.533612867771,2446.533612867771,2481.445474821987,Inf
45,2482.385509551512,2482.385509551512,2769.7353912999347,Inf
46,2520.4359702161205,2520.4359702161205,2776.423768370719,Inf
47,2585.985287045386,2585.985287045386,2787.7328204995,Inf
48,2619.5873723647164,2619.5873723647164,2804.8913492767197,Inf
49,2652.5863371422483,2769.7353912999347,2819.822088232256,Inf
50,2714.2991272650456,2808.1587284778498,2855.0155159416054,Inf
51,2717.987222227813,2831.764290689627,2889.836370797858,Inf
52,2767.622761070453,2870.7635648646597,2917.3527358900133,Inf
53,2821.756455370032,2902.049983304174,3006.1918038690847,Inf
54,2902.961686128318,2929.8699294274147,3191.3408577890755,Inf
55,2944.5073612814726,2960.9631476499576,3191.8914943173168,Inf
56,2972.3537945732583,2994.731824999791,3227.752939808864,Inf
57,3039.1934458126902,3039.1934458126902,3234.09937022652,Inf
58,3060.535688343042,3191.3408577890755,3409.8656720407275,Inf
59,3088.61920119858,3223.271734592005,3451.3044023259135,Inf
60,3122.2549099841003,3233.8841470986513,3538.8955249005176,Inf
61,3219.663075278856,3267.3832978303362,3628.7781646867124,Inf
62,3231.1963407724616,3409.8656720407275,3641.7584768782913,Inf
63,3278.9780214605466,3451.3044023259135,3643.9083503937813,Inf
64,3329.189559642004,3538.8955249005176,3650.2578173456914,Inf
65,3366.5277128782523,3628.7781646867124,3679.83855124563,Inf
66,3433.847036750932,3652.92487525358,3770.323542865906,Inf
67,3474.087646001908,3681.6384088815266,3832.989358284959,Inf
68,3546.5895923791145,3697.751346721117,3835.1748460587087,Inf
69,3569.460068302565,3718.8296495514674,3843.512211289649,Inf
70,3570.67793765849,3770.323542865906,3914.1885666288567,Inf
71,3591.595193244917,3832.989358284959,4101.759141878567,Inf
72,3603.4033019112,3858.3550887899214,4112.177013290766,Inf
73,3622.946883799135,3885.342048112008,4115.135978042495,Inf
74,3657.9076714058847,3914.1885666288567,4181.007413205925,Inf
75,3833.65867907086,4101.759141878567,4198.455030849894,Inf
76,3893.072975565804,4125.654824635295,4235.544376609995,Inf
77,3991.6411431441293,4161.065481704743,4258.486245322272,Inf
78,4017.8186893068237,4181.007413205925,4270.908695415937,Inf
79,4111.770572907773,4198.455030849894,4297.08624257445,Inf
80,4128.961577281049,4235.544376609995,4627.013297406199,Inf
81,4137.165948716666,4263.024243651047,4719.181045151118,Inf
82,4210.619389182559,4281.477836304441,4821.0377431383595,Inf
83,4223.376634504223,4318.998388758096,5002.791975868881,Inf
84,4234.477778026619,4627.013297406199,5008.624214523887,Inf
85,4264.292857314904,4719.181045151118,5065.418258831865,Inf
86,4343.970889714574,4821.0377431383595,5106.610204090209,Inf
87,4430.761500951759,5002.791975868881,5274.389158440684,Inf
88,4483.802158167565,5013.605973650217,5298.896196237474,Inf
89,4596.774689845085,5065.418258831865,5330.915807526779,Inf
90,4610.518344237352,5106.610204090209,5346.080949588379,Inf
91,4664.35186030466,5274.389158440684,5381.993507130756,Inf
92,4754.039448203244,5302.962095243545,5385.214348037159,Inf
93,4761.886490528722,5330.915807526779,5387.038659184287,Inf
94,4841.534208930247,5352.875836822801,5402.884524782528,Inf
95,4884.712147040003,5381.993507130756,5413.239953889506,Inf
96,4970.91810378222,5411.097673104191,5440.934773362075,Inf
97,5045.313910606055,5440.934773362075,5464.41387890757,Inf
98,5144.6128865115825,5464.41387890757,5486.186272231037,Inf
99,5163.89565053246,5486.186272231037,5605.430257528015,Inf
100,5208.918359407266,5510.4067452962,5622.071792324812,Inf
101,5243.747320901073,5542.615254437974,5638.094657203897,Inf
102,5246.4867429624055,5556.47527992269,5662.037006583487,Inf
103,5253.3930307213595,5605.430257528015,5703.960030494705,Inf
104,5353.215862103104,5630.1626439009115,5764.90563724144,Inf
105,5430.60487336961,5645.99284844474,5814.338681945139,Inf
106,5447.933608067748,5663.432410914647,5922.91368374618,Inf
107,5469.573309590974,5703.960030494705,5959.173435878085,Inf
108,5565.587384435898,5764.90563724144,5978.315806346734,Inf
109,5569.153813722126,5814.338681945139,6025.836241079518,Inf
110,5582.126916878031,5922.91368374618,6032.19086525712,Inf
111,5737.076086601215,5959.173435878085,6097.1434903291365,Inf
112,5808.115680285469,5988.866904834611,6145.200301132602,Inf
113,5939.402349480384,6025.836241079518,6152.362162117716,Inf
114,6024.682267695526,6060.751941289112,6188.568974504108,Inf
115,6110.2103014015465,6110.2103014015465,6229.77228554461,Inf
116,6162.6480802289425,6162.6480802289425,6304.279558932106,Inf
117,6182.425514454969,6182.845845533018,6342.905930293876,Inf
118,6191.434975415978,6199.718509213556,6707.378203615115,Inf
119,6317.03875780523,6317.03875780523,6716.937310835204,Inf
120,6350.899843964952,6350.899843964952,6720.936242527222,Inf
121,6416.912678606618,6416.912678606618,6733.626541341692,Inf
122,6562.204624199177,6707.378203615115,6866.543787288865,Inf
123,6563.983800039165,6729.0001498902175,6870.12725670938,Inf
124,6586.4542596101965,6754.719011025311,6967.748636666538,Inf
125,6598.480152728383,6769.031623424614,7107.857364323712,Inf
126,6625.4672366057575,6866.543787288865,7135.828150222914,Inf
127,6642.562746605562,6879.587099024234,7144.9931221692295,Inf
128,6651.456857905329,6967.748636666538,7195.5029703385135,Inf
129,6665.848713420843,7107.857364323712,7245.5105252030025,Inf
130,6692.935272226516,7144.715414846602,7304.77160866555,Inf
131,6756.70228768606,7167.805037704672,7318.236606173259,Inf
132,6761.786948080061,7195.5029703385135,7409.707826944344,Inf
133,6849.564500972237,7245.5105252030025,7432.36594870211,Inf
134,6852.343479536192,7304.77160866555,7504.268108250609,Inf
135,6872.003824815117,7328.899558278167,7534.041465008363,Inf
136,6883.992135400491,7409.707826944344,7535.1711773464,Inf
137,6932.049061518741,7432.36594870211,7541.337098590388,Inf
138,6966.986913797949,7504.268108250609,7566.872320856272,Inf
139,6971.597005139813,7534.041465008363,7646.042178140999,Inf
140,7093.659581569433,7554.518101292663,7665.288248863668,Inf
141,7268.912070696974,7572.141755262317,7675.403767881555,Inf
142,7429.965631441073,7590.258144560497,7686.717185923152,Inf
143,7500.218721230345,7646.042178140999,7690.903229425784,Inf
144,7503.969102894388,7674.805995806114,7724.369440258295,Inf
145,7537.311314234648,7696.038273674472,7731.517676487895,Inf
146,7661.585734989557,7731.207030175454,7768.050389610463,Inf
147,7717.410079296114,7759.572207992792,7783.967237469917,Inf
148,7750.725975387722,7783.967237469917,7852.899635990251,Inf
149,7848.526393410207,7848.526393410207,7913.028994065247,Inf
150,7859.389876532911,7875.782207258658,7973.126647899418,Inf
151,7886.546847381682,7898.7417938170765,8103.785869292865,Inf
152,7943.20937834314,7943.20937834314,8217.992318535915,Inf
153,8002.683712387827,8002.683712387827,8315.36836878371,Inf
154,8048.3007178767875,8048.3007178767875,8328.552691791108,Inf
155,8092.464824183048,8103.785869292865,8344.008710054788,Inf
156,8139.8558887204,8217.992318535915,8352.89823457615,Inf
157,8193.65369085867,8315.36836878371,8421.766498638122,Inf
158,8228.786571231198,8328.552691791108,8463.023820450622,Inf
159,8581.92847153238,8581.92847153238,8604.514526489857,Inf
160,8735.399833420493,8735.399833420493,8748.721236521893,Inf
161,8746.831162264,8748.721236521893,8788.49645714571,Inf
162,8812.522230346349,8812.522230346349,8831.965043276457,Inf
163,8829.96605621666,8831.965043276457,8920.441114133419,Inf
164,8905.800148826233,8905.800148826233,8930.549985709984,Inf
165,8931.260735061056,8931.260735061056,8960.336814212174,Inf
166,9076.61586176842,9076.61586176842,9104.290897448622,Inf
167,9121.719215781244,9121.719215781244,9164.67558196393,Inf
168,9126.848204504182,9135.145293828899,9183.898619078145,Inf
169,9158.620865829118,9158.620865829118,9445.980592122052,Inf
170,9336.953769594715,9336.953769594715,9525.404692691292,Inf
171,9359.082485255749,9359.082485255749,9561.702546757962,Inf
172,9436.097356640892,9436.097356640892,9700.180671332091,Inf
173,9466.518296358712,9466.518296358712,9734.009639781803,Inf
174,9488.09540451486,9525.404692691292,9752.127346655792,Inf
175,9618.586101406814,9618.586101406814,9786.439251628271,Inf
176,9656.490464682665,9700.180671332091,9876.873995141397,Inf
177,9744.746383175405,9744.746383175405,9921.0406764211,Inf
178,9767.937563048563,9776.245000354469,9925.824102156783,Inf
