# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:09
# parameter: seed = 93
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      36.164,     3,Finish(1),before,   1,   0,   0,   1,   0
      36.164,     3,Finish(1), after,   2,   0,   0,   0,   1
      57.357,     4,Finish(2),before,   1,   0,   0,   0,   1
      57.357,     4,Finish(2), after,   1,   0,   0,   0,   0
      63.170,     2,  Arrival,before,   0,   0,   0,   0,   0
      63.170,     2,  Arrival, after,   2,   0,   0,   1,   0
      91.899,     6,Finish(1),before,   1,   0,   0,   1,   0
      91.899,     6,Finish(1), after,   2,   0,   0,   0,   1
     110.474,     5,  Arrival,before,   1,   0,   0,   0,   1
     110.474,     5,  Arrival, after,   3,   0,   0,   1,   1
     123.070,     9,Finish(1),before,   2,   0,   0,   1,   1
     123.070,     9,Finish(1), after,   2,   0,   1,   0,   1
     131.115,     7,Finish(2),before,   1,   0,   1,   0,   1
     131.115,     7,Finish(2), after,   2,   0,   0,   0,   1
     173.861,     8,  Arrival,before,   1,   0,   0,   0,   1
     173.861,     8,  Arrival, after,   3,   0,   0,   1,   1
     196.634,    12,Finish(1),before,   2,   0,   0,   1,   1
     196.634,    12,Finish(1), after,   2,   0,   1,   0,   1
     251.115,    11,  Arrival,before,   1,   0,   1,   0,   1
     251.115,    11,  Arrival, after,   3,   0,   1,   1,   1
     258.788,    10,Finish(2),before,   2,   0,   1,   1,   1
     258.788,    10,Finish(2), after,   3,   0,   0,   1,   1
     262.696,    15,Finish(2),before,   2,   0,   0,   1,   1
     262.696,    15,Finish(2), after,   2,   0,   0,   1,   0
     265.682,    14,Finish(1),before,   1,   0,   0,   1,   0
     265.682,    14,Finish(1), after,   2,   0,   0,   0,   1
     277.286,    13,  Arrival,before,   1,   0,   0,   0,   1
     277.286,    13,  Arrival, after,   3,   0,   0,   1,   1
     282.232,    16,Finish(2),before,   2,   0,   0,   1,   1
     282.232,    16,Finish(2), after,   2,   0,   0,   1,   0
     299.766,    18,Finish(1),before,   1,   0,   0,   1,   0
