# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:40:56
# parameter: seed = 4
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      25.915,     3,Finish(1),before,   1,   0,   0,   1,   0
      25.915,     3,Finish(1), after,   2,   0,   0,   0,   1
      36.981,     4,Finish(2),before,   1,   0,   0,   0,   1
      36.981,     4,Finish(2), after,   1,   0,   0,   0,   0
     256.887,     2,  Arrival,before,   0,   0,   0,   0,   0
     256.887,     2,  Arrival, after,   2,   0,   0,   1,   0
     263.249,     6,Finish(1),before,   1,   0,   0,   1,   0
     263.249,     6,Finish(1), after,   2,   0,   0,   0,   1
     357.735,     7,Finish(2),before,   1,   0,   0,   0,   1
     357.735,     7,Finish(2), after,   1,   0,   0,   0,   0
     366.071,     5,  Arrival,before,   0,   0,   0,   0,   0
     366.071,     5,  Arrival, after,   2,   0,   0,   1,   0
     385.625,     8,  Arrival,before,   1,   0,   0,   1,   0
     385.625,     8,  Arrival, after,   2,   1,   0,   1,   0
     395.188,    10,  Arrival,before,   1,   1,   0,   1,   0
     395.188,    10,  Arrival, after,   2,   2,   0,   1,   0
     404.154,     9,Finish(1),before,   1,   2,   0,   1,   0
     404.154,     9,Finish(1), after,   3,   1,   0,   1,   1
     426.360,    13,Finish(1),before,   2,   1,   0,   1,   1
     426.360,    13,Finish(1), after,   3,   0,   1,   1,   1
     444.941,    12,Finish(2),before,   2,   0,   1,   1,   1
     444.941,    12,Finish(2), after,   3,   0,   0,   1,   1
     446.196,    11,  Arrival,before,   2,   0,   0,   1,   1
     446.196,    11,  Arrival, after,   3,   1,   0,   1,   1
     452.838,    16,  Arrival,before,   2,   1,   0,   1,   1
     452.838,    16,  Arrival, after,   3,   2,   0,   1,   1
     455.168,    14,Finish(1),before,   2,   2,   0,   1,   1
     455.168,    14,Finish(1), after,   3,   1,   1,   1,   1
     462.318,    15,Finish(2),before,   2,   1,   1,   1,   1
     462.318,    15,Finish(2), after,   3,   1,   0,   1,   1
     489.277,    18,Finish(1),before,   2,   1,   0,   1,   1
