# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:02
# parameter: seed = 38
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.304,     2,  Arrival,before,   1,   0,   0,   1,   0
       0.304,     2,  Arrival, after,   2,   1,   0,   1,   0
       6.214,     3,Finish(1),before,   1,   1,   0,   1,   0
       6.214,     3,Finish(1), after,   3,   0,   0,   1,   1
      29.704,     6,Finish(1),before,   2,   0,   0,   1,   1
      29.704,     6,Finish(1), after,   2,   0,   1,   0,   1
      96.527,     4,  Arrival,before,   1,   0,   1,   0,   1
      96.527,     4,  Arrival, after,   3,   0,   1,   1,   1
     104.844,     7,  Arrival,before,   2,   0,   1,   1,   1
     104.844,     7,  Arrival, after,   3,   1,   1,   1,   1
     110.183,     8,Finish(1),before,   2,   1,   1,   1,   1
     110.183,     8,Finish(1), after,   3,   0,   2,   1,   1
     121.572,    10,Finish(1),before,   2,   0,   2,   1,   1
     121.572,    10,Finish(1), after,   2,   0,   3,   0,   1
     130.296,     9,  Arrival,before,   1,   0,   3,   0,   1
     130.296,     9,  Arrival, after,   3,   0,   3,   1,   1
     144.095,    11,  Arrival,before,   2,   0,   3,   1,   1
     144.095,    11,  Arrival, after,   3,   1,   3,   1,   1
     154.286,    12,Finish(1),before,   2,   1,   3,   1,   1
     154.286,    12,Finish(1), after,   2,   1,   4,   0,   1
     180.779,     5,Finish(2),before,   1,   1,   4,   0,   1
     180.779,     5,Finish(2), after,   3,   0,   3,   1,   1
     189.413,    13,  Arrival,before,   2,   0,   3,   1,   1
     189.413,    13,  Arrival, after,   3,   1,   3,   1,   1
     198.814,    15,Finish(1),before,   2,   1,   3,   1,   1
     198.814,    15,Finish(1), after,   2,   1,   4,   0,   1
     203.145,    14,Finish(2),before,   1,   1,   4,   0,   1
     203.145,    14,Finish(2), after,   3,   0,   3,   1,   1
     211.056,    16,  Arrival,before,   2,   0,   3,   1,   1
     211.056,    16,  Arrival, after,   3,   1,   3,   1,   1
     228.888,    18,Finish(1),before,   2,   1,   3,   1,   1
