# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:04
# parameter: seed = 54
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      11.700,     2,  Arrival,before,   1,   0,   0,   1,   0
      11.700,     2,  Arrival, after,   2,   1,   0,   1,   0
      35.464,     3,Finish(1),before,   1,   1,   0,   1,   0
      35.464,     3,Finish(1), after,   3,   0,   0,   1,   1
      44.666,     5,Finish(2),before,   2,   0,   0,   1,   1
      44.666,     5,Finish(2), after,   2,   0,   0,   1,   0
      68.080,     6,Finish(1),before,   1,   0,   0,   1,   0
      68.080,     6,Finish(1), after,   2,   0,   0,   0,   1
      81.219,     4,  Arrival,before,   1,   0,   0,   0,   1
      81.219,     4,  Arrival, after,   3,   0,   0,   1,   1
     109.873,     9,Finish(1),before,   2,   0,   0,   1,   1
     109.873,     9,Finish(1), after,   2,   0,   1,   0,   1
     118.064,     8,  Arrival,before,   1,   0,   1,   0,   1
     118.064,     8,  Arrival, after,   3,   0,   1,   1,   1
     134.535,    10,  Arrival,before,   2,   0,   1,   1,   1
     134.535,    10,  Arrival, after,   3,   1,   1,   1,   1
     136.823,    11,Finish(1),before,   2,   1,   1,   1,   1
     136.823,    11,Finish(1), after,   3,   0,   2,   1,   1
     149.157,    12,  Arrival,before,   2,   0,   2,   1,   1
     149.157,    12,  Arrival, after,   3,   1,   2,   1,   1
     160.787,    13,Finish(1),before,   2,   1,   2,   1,   1
     160.787,    13,Finish(1), after,   3,   0,   3,   1,   1
     175.701,     7,Finish(2),before,   2,   0,   3,   1,   1
     175.701,     7,Finish(2), after,   3,   0,   2,   1,   1
     181.035,    15,Finish(1),before,   2,   0,   2,   1,   1
     181.035,    15,Finish(1), after,   2,   0,   3,   0,   1
     258.104,    14,  Arrival,before,   1,   0,   3,   0,   1
     258.104,    14,  Arrival, after,   3,   0,   3,   1,   1
     281.657,    18,Finish(1),before,   2,   0,   3,   1,   1
     281.657,    18,Finish(1), after,   2,   0,   4,   0,   1
     281.712,    16,Finish(2),before,   1,   0,   4,   0,   1
