# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:00
# parameter: seed = 26
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      22.703,     3,Finish(1),before,   1,   0,   0,   1,   0
      22.703,     3,Finish(1), after,   2,   0,   0,   0,   1
      29.057,     2,  Arrival,before,   1,   0,   0,   0,   1
      29.057,     2,  Arrival, after,   3,   0,   0,   1,   1
      35.509,     5,  Arrival,before,   2,   0,   0,   1,   1
      35.509,     5,  Arrival, after,   3,   1,   0,   1,   1
      53.564,     6,Finish(1),before,   2,   1,   0,   1,   1
      53.564,     6,Finish(1), after,   3,   0,   1,   1,   1
      83.664,     8,Finish(1),before,   2,   0,   1,   1,   1
      83.664,     8,Finish(1), after,   2,   0,   2,   0,   1
     103.624,     7,  Arrival,before,   1,   0,   2,   0,   1
     103.624,     7,  Arrival, after,   3,   0,   2,   1,   1
     113.237,     9,  Arrival,before,   2,   0,   2,   1,   1
     113.237,     9,  Arrival, after,   3,   1,   2,   1,   1
     121.134,    11,  Arrival,before,   2,   1,   2,   1,   1
     121.134,    11,  Arrival, after,   3,   2,   2,   1,   1
     138.834,    10,Finish(1),before,   2,   2,   2,   1,   1
     138.834,    10,Finish(1), after,   3,   1,   3,   1,   1
     170.558,    13,Finish(1),before,   2,   1,   3,   1,   1
     170.558,    13,Finish(1), after,   2,   1,   4,   0,   1
     181.829,    12,  Arrival,before,   1,   1,   4,   0,   1
     181.829,    12,  Arrival, after,   2,   2,   4,   0,   1
     209.565,    14,  Arrival,before,   1,   2,   4,   0,   1
     209.565,    14,  Arrival, after,   2,   3,   4,   0,   1
     271.152,     4,Finish(2),before,   1,   3,   4,   0,   1
     271.152,     4,Finish(2), after,   3,   2,   3,   1,   1
     296.189,    15,  Arrival,before,   2,   2,   3,   1,   1
     296.189,    15,  Arrival, after,   3,   3,   3,   1,   1
     298.804,    17,Finish(1),before,   2,   3,   3,   1,   1
     298.804,    17,Finish(1), after,   2,   3,   4,   0,   1
     335.766,    18,  Arrival,before,   1,   3,   4,   0,   1
