# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:08
# parameter: seed = 89
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      15.937,     3,Finish(1),before,   1,   0,   0,   1,   0
      15.937,     3,Finish(1), after,   2,   0,   0,   0,   1
      18.421,     4,Finish(2),before,   1,   0,   0,   0,   1
      18.421,     4,Finish(2), after,   1,   0,   0,   0,   0
      30.749,     2,  Arrival,before,   0,   0,   0,   0,   0
      30.749,     2,  Arrival, after,   2,   0,   0,   1,   0
      41.917,     5,  Arrival,before,   1,   0,   0,   1,   0
      41.917,     5,  Arrival, after,   2,   1,   0,   1,   0
      52.010,     7,  Arrival,before,   1,   1,   0,   1,   0
      52.010,     7,  Arrival, after,   2,   2,   0,   1,   0
      52.431,     8,  Arrival,before,   1,   2,   0,   1,   0
      52.431,     8,  Arrival, after,   2,   3,   0,   1,   0
      57.554,     6,Finish(1),before,   1,   3,   0,   1,   0
      57.554,     6,Finish(1), after,   3,   2,   0,   1,   1
      85.723,    11,Finish(1),before,   2,   2,   0,   1,   1
      85.723,    11,Finish(1), after,   3,   1,   1,   1,   1
      91.073,     9,  Arrival,before,   2,   1,   1,   1,   1
      91.073,     9,  Arrival, after,   3,   2,   1,   1,   1
     108.268,    12,Finish(1),before,   2,   2,   1,   1,   1
     108.268,    12,Finish(1), after,   3,   1,   2,   1,   1
     129.357,    14,Finish(1),before,   2,   1,   2,   1,   1
     129.357,    14,Finish(1), after,   3,   0,   3,   1,   1
     153.130,    10,Finish(2),before,   2,   0,   3,   1,   1
     153.130,    10,Finish(2), after,   3,   0,   2,   1,   1
     160.756,    16,Finish(2),before,   2,   0,   2,   1,   1
     160.756,    16,Finish(2), after,   3,   0,   1,   1,   1
     162.478,    15,Finish(1),before,   2,   0,   1,   1,   1
     162.478,    15,Finish(1), after,   2,   0,   2,   0,   1
     166.786,    17,Finish(2),before,   1,   0,   2,   0,   1
     166.786,    17,Finish(2), after,   2,   0,   1,   0,   1
     199.533,    18,Finish(2),before,   1,   0,   1,   0,   1
