# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:07
# parameter: seed = 76
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      11.329,     3,Finish(1),before,   1,   0,   0,   1,   0
      11.329,     3,Finish(1), after,   2,   0,   0,   0,   1
      32.841,     4,Finish(2),before,   1,   0,   0,   0,   1
      32.841,     4,Finish(2), after,   1,   0,   0,   0,   0
     106.283,     2,  Arrival,before,   0,   0,   0,   0,   0
     106.283,     2,  Arrival, after,   2,   0,   0,   1,   0
     124.701,     6,Finish(1),before,   1,   0,   0,   1,   0
     124.701,     6,Finish(1), after,   2,   0,   0,   0,   1
     128.848,     7,Finish(2),before,   1,   0,   0,   0,   1
     128.848,     7,Finish(2), after,   1,   0,   0,   0,   0
     151.390,     5,  Arrival,before,   0,   0,   0,   0,   0
     151.390,     5,  Arrival, after,   2,   0,   0,   1,   0
     163.186,     8,  Arrival,before,   1,   0,   0,   1,   0
     163.186,     8,  Arrival, after,   2,   1,   0,   1,   0
     167.327,     9,Finish(1),before,   1,   1,   0,   1,   0
     167.327,     9,Finish(1), after,   3,   0,   0,   1,   1
     180.181,    11,Finish(2),before,   2,   0,   0,   1,   1
     180.181,    11,Finish(2), after,   2,   0,   0,   1,   0
     191.236,    12,Finish(1),before,   1,   0,   0,   1,   0
     191.236,    12,Finish(1), after,   2,   0,   0,   0,   1
     283.110,    10,  Arrival,before,   1,   0,   0,   0,   1
     283.110,    10,  Arrival, after,   3,   0,   0,   1,   1
     284.789,    13,Finish(2),before,   2,   0,   0,   1,   1
     284.789,    13,Finish(2), after,   2,   0,   0,   1,   0
     314.475,    15,Finish(1),before,   1,   0,   0,   1,   0
     314.475,    15,Finish(1), after,   2,   0,   0,   0,   1
     332.852,    16,Finish(2),before,   1,   0,   0,   0,   1
     332.852,    16,Finish(2), after,   1,   0,   0,   0,   0
     352.397,    14,  Arrival,before,   0,   0,   0,   0,   0
     352.397,    14,  Arrival, after,   2,   0,   0,   1,   0
     379.338,    18,Finish(1),before,   1,   0,   0,   1,   0
