# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:40:56
# parameter: seed = 1
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      25.707,     3,Finish(1),before,   1,   0,   0,   1,   0
      25.707,     3,Finish(1), after,   2,   0,   0,   0,   1
      40.499,     2,  Arrival,before,   1,   0,   0,   0,   1
      40.499,     2,  Arrival, after,   3,   0,   0,   1,   1
      51.040,     6,Finish(1),before,   2,   0,   0,   1,   1
      51.040,     6,Finish(1), after,   2,   0,   1,   0,   1
      90.156,     4,Finish(2),before,   1,   0,   1,   0,   1
      90.156,     4,Finish(2), after,   2,   0,   0,   0,   1
     106.251,     5,  Arrival,before,   1,   0,   0,   0,   1
     106.251,     5,  Arrival, after,   3,   0,   0,   1,   1
     115.831,     7,Finish(2),before,   2,   0,   0,   1,   1
     115.831,     7,Finish(2), after,   2,   0,   0,   1,   0
     136.102,     9,Finish(1),before,   1,   0,   0,   1,   0
     136.102,     9,Finish(1), after,   2,   0,   0,   0,   1
     137.589,    10,Finish(2),before,   1,   0,   0,   0,   1
     137.589,    10,Finish(2), after,   1,   0,   0,   0,   0
     275.494,     8,  Arrival,before,   0,   0,   0,   0,   0
     275.494,     8,  Arrival, after,   2,   0,   0,   1,   0
     289.720,    12,Finish(1),before,   1,   0,   0,   1,   0
     289.720,    12,Finish(1), after,   2,   0,   0,   0,   1
     296.814,    11,  Arrival,before,   1,   0,   0,   0,   1
     296.814,    11,  Arrival, after,   3,   0,   0,   1,   1
     310.155,    13,Finish(2),before,   2,   0,   0,   1,   1
     310.155,    13,Finish(2), after,   2,   0,   0,   1,   0
     319.393,    15,Finish(1),before,   1,   0,   0,   1,   0
     319.393,    15,Finish(1), after,   2,   0,   0,   0,   1
     320.307,    16,Finish(2),before,   1,   0,   0,   0,   1
     320.307,    16,Finish(2), after,   1,   0,   0,   0,   0
     425.133,    14,  Arrival,before,   0,   0,   0,   0,   0
     425.133,    14,  Arrival, after,   2,   0,   0,   1,   0
     454.127,    18,Finish(1),before,   1,   0,   0,   1,   0
