# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:01
# parameter: seed = 37
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      25.142,     2,  Arrival,before,   1,   0,   0,   1,   0
      25.142,     2,  Arrival, after,   2,   1,   0,   1,   0
      37.809,     3,Finish(1),before,   1,   1,   0,   1,   0
      37.809,     3,Finish(1), after,   3,   0,   0,   1,   1
      38.527,     5,Finish(2),before,   2,   0,   0,   1,   1
      38.527,     5,Finish(2), after,   2,   0,   0,   1,   0
      66.401,     6,Finish(1),before,   1,   0,   0,   1,   0
      66.401,     6,Finish(1), after,   2,   0,   0,   0,   1
      92.094,     4,  Arrival,before,   1,   0,   0,   0,   1
      92.094,     4,  Arrival, after,   3,   0,   0,   1,   1
     132.096,     9,Finish(1),before,   2,   0,   0,   1,   1
     132.096,     9,Finish(1), after,   2,   0,   1,   0,   1
     197.114,     8,  Arrival,before,   1,   0,   1,   0,   1
     197.114,     8,  Arrival, after,   3,   0,   1,   1,   1
     218.083,    10,  Arrival,before,   2,   0,   1,   1,   1
     218.083,    10,  Arrival, after,   3,   1,   1,   1,   1
     233.213,    11,Finish(1),before,   2,   1,   1,   1,   1
     233.213,    11,Finish(1), after,   3,   0,   2,   1,   1
     253.191,     7,Finish(2),before,   2,   0,   2,   1,   1
     253.191,     7,Finish(2), after,   3,   0,   1,   1,   1
     256.896,    13,Finish(1),before,   2,   0,   1,   1,   1
     256.896,    13,Finish(1), after,   2,   0,   2,   0,   1
     258.926,    14,Finish(2),before,   1,   0,   2,   0,   1
     258.926,    14,Finish(2), after,   2,   0,   1,   0,   1
     313.840,    12,  Arrival,before,   1,   0,   1,   0,   1
     313.840,    12,  Arrival, after,   3,   0,   1,   1,   1
     331.443,    17,Finish(1),before,   2,   0,   1,   1,   1
     331.443,    17,Finish(1), after,   2,   0,   2,   0,   1
     354.190,    16,  Arrival,before,   1,   0,   2,   0,   1
     354.190,    16,  Arrival, after,   3,   0,   2,   1,   1
     379.866,    19,Finish(1),before,   2,   0,   2,   1,   1
