# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:05
# parameter: seed = 67
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      31.311,     3,Finish(1),before,   1,   0,   0,   1,   0
      31.311,     3,Finish(1), after,   2,   0,   0,   0,   1
      45.847,     2,  Arrival,before,   1,   0,   0,   0,   1
      45.847,     2,  Arrival, after,   3,   0,   0,   1,   1
      52.440,     4,Finish(2),before,   2,   0,   0,   1,   1
      52.440,     4,Finish(2), after,   2,   0,   0,   1,   0
      68.820,     6,Finish(1),before,   1,   0,   0,   1,   0
      68.820,     6,Finish(1), after,   2,   0,   0,   0,   1
      88.809,     5,  Arrival,before,   1,   0,   0,   0,   1
      88.809,     5,  Arrival, after,   3,   0,   0,   1,   1
     114.305,     9,Finish(1),before,   2,   0,   0,   1,   1
     114.305,     9,Finish(1), after,   2,   0,   1,   0,   1
     250.071,     7,Finish(2),before,   1,   0,   1,   0,   1
     250.071,     7,Finish(2), after,   2,   0,   0,   0,   1
     267.514,    10,Finish(2),before,   1,   0,   0,   0,   1
     267.514,    10,Finish(2), after,   1,   0,   0,   0,   0
     268.127,     8,  Arrival,before,   0,   0,   0,   0,   0
     268.127,     8,  Arrival, after,   2,   0,   0,   1,   0
     288.145,    11,  Arrival,before,   1,   0,   0,   1,   0
     288.145,    11,  Arrival, after,   2,   1,   0,   1,   0
     290.859,    12,Finish(1),before,   1,   1,   0,   1,   0
     290.859,    12,Finish(1), after,   3,   0,   0,   1,   1
     293.718,    13,  Arrival,before,   2,   0,   0,   1,   1
     293.718,    13,  Arrival, after,   3,   1,   0,   1,   1
     322.861,    15,Finish(1),before,   2,   1,   0,   1,   1
     322.861,    15,Finish(1), after,   3,   0,   1,   1,   1
     341.387,    17,Finish(1),before,   2,   0,   1,   1,   1
     341.387,    17,Finish(1), after,   2,   0,   2,   0,   1
     345.327,    14,Finish(2),before,   1,   0,   2,   0,   1
     345.327,    14,Finish(2), after,   2,   0,   1,   0,   1
     381.930,    18,Finish(2),before,   1,   0,   1,   0,   1
