# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:09
# parameter: seed = 94
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       8.648,     3,Finish(1),before,   1,   0,   0,   1,   0
       8.648,     3,Finish(1), after,   2,   0,   0,   0,   1
      26.123,     4,Finish(2),before,   1,   0,   0,   0,   1
      26.123,     4,Finish(2), after,   1,   0,   0,   0,   0
      92.922,     2,  Arrival,before,   0,   0,   0,   0,   0
      92.922,     2,  Arrival, after,   2,   0,   0,   1,   0
     115.872,     6,Finish(1),before,   1,   0,   0,   1,   0
     115.872,     6,Finish(1), after,   2,   0,   0,   0,   1
     139.647,     5,  Arrival,before,   1,   0,   0,   0,   1
     139.647,     5,  Arrival, after,   3,   0,   0,   1,   1
     166.602,     9,Finish(1),before,   2,   0,   0,   1,   1
     166.602,     9,Finish(1), after,   2,   0,   1,   0,   1
     169.443,     8,  Arrival,before,   1,   0,   1,   0,   1
     169.443,     8,  Arrival, after,   3,   0,   1,   1,   1
     198.795,    11,Finish(1),before,   2,   0,   1,   1,   1
     198.795,    11,Finish(1), after,   2,   0,   2,   0,   1
     252.641,    10,  Arrival,before,   1,   0,   2,   0,   1
     252.641,    10,  Arrival, after,   3,   0,   2,   1,   1
     279.207,    13,Finish(1),before,   2,   0,   2,   1,   1
     279.207,    13,Finish(1), after,   2,   0,   3,   0,   1
     291.137,    12,  Arrival,before,   1,   0,   3,   0,   1
     291.137,    12,  Arrival, after,   3,   0,   3,   1,   1
     304.897,    14,  Arrival,before,   2,   0,   3,   1,   1
     304.897,    14,  Arrival, after,   3,   1,   3,   1,   1
     306.978,    16,  Arrival,before,   2,   1,   3,   1,   1
     306.978,    16,  Arrival, after,   3,   2,   3,   1,   1
     316.993,    15,Finish(1),before,   2,   2,   3,   1,   1
     316.993,    15,Finish(1), after,   2,   2,   4,   0,   1
     339.410,    17,  Arrival,before,   1,   2,   4,   0,   1
     339.410,    17,  Arrival, after,   2,   3,   4,   0,   1
     348.145,     7,Finish(2),before,   1,   3,   4,   0,   1
