# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:04
# parameter: seed = 56
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      11.581,     2,  Arrival,before,   1,   0,   0,   1,   0
      11.581,     2,  Arrival, after,   2,   1,   0,   1,   0
      19.941,     3,Finish(1),before,   1,   1,   0,   1,   0
      19.941,     3,Finish(1), after,   3,   0,   0,   1,   1
      21.552,     4,  Arrival,before,   2,   0,   0,   1,   1
      21.552,     4,  Arrival, after,   3,   1,   0,   1,   1
      33.821,     6,Finish(1),before,   2,   1,   0,   1,   1
      33.821,     6,Finish(1), after,   3,   0,   1,   1,   1
      41.608,     5,Finish(2),before,   2,   0,   1,   1,   1
      41.608,     5,Finish(2), after,   3,   0,   0,   1,   1
      43.919,     9,Finish(2),before,   2,   0,   0,   1,   1
      43.919,     9,Finish(2), after,   2,   0,   0,   1,   0
      56.782,     8,Finish(1),before,   1,   0,   0,   1,   0
      56.782,     8,Finish(1), after,   2,   0,   0,   0,   1
      68.317,     7,  Arrival,before,   1,   0,   0,   0,   1
      68.317,     7,  Arrival, after,   3,   0,   0,   1,   1
      87.387,    12,Finish(1),before,   2,   0,   0,   1,   1
      87.387,    12,Finish(1), after,   2,   0,   1,   0,   1
     106.248,    11,  Arrival,before,   1,   0,   1,   0,   1
     106.248,    11,  Arrival, after,   3,   0,   1,   1,   1
     120.793,    14,Finish(1),before,   2,   0,   1,   1,   1
     120.793,    14,Finish(1), after,   2,   0,   2,   0,   1
     123.463,    10,Finish(2),before,   1,   0,   2,   0,   1
     123.463,    10,Finish(2), after,   2,   0,   1,   0,   1
     160.796,    15,Finish(2),before,   1,   0,   1,   0,   1
     160.796,    15,Finish(2), after,   2,   0,   0,   0,   1
     204.887,    16,Finish(2),before,   1,   0,   0,   0,   1
     204.887,    16,Finish(2), after,   1,   0,   0,   0,   0
     242.974,    13,  Arrival,before,   0,   0,   0,   0,   0
     242.974,    13,  Arrival, after,   2,   0,   0,   1,   0
     256.468,    18,Finish(1),before,   1,   0,   0,   1,   0
