# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:00
# parameter: seed = 28
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       5.613,     2,  Arrival,before,   1,   0,   0,   1,   0
       5.613,     2,  Arrival, after,   2,   1,   0,   1,   0
      19.163,     3,Finish(1),before,   1,   1,   0,   1,   0
      19.163,     3,Finish(1), after,   3,   0,   0,   1,   1
      24.191,     5,Finish(2),before,   2,   0,   0,   1,   1
      24.191,     5,Finish(2), after,   2,   0,   0,   1,   0
      39.059,     6,Finish(1),before,   1,   0,   0,   1,   0
      39.059,     6,Finish(1), after,   2,   0,   0,   0,   1
      83.091,     4,  Arrival,before,   1,   0,   0,   0,   1
      83.091,     4,  Arrival, after,   3,   0,   0,   1,   1
      90.948,     7,Finish(2),before,   2,   0,   0,   1,   1
      90.948,     7,Finish(2), after,   2,   0,   0,   1,   0
      96.359,     9,Finish(1),before,   1,   0,   0,   1,   0
      96.359,     9,Finish(1), after,   2,   0,   0,   0,   1
     109.744,     8,  Arrival,before,   1,   0,   0,   0,   1
     109.744,     8,  Arrival, after,   3,   0,   0,   1,   1
     140.887,    12,Finish(1),before,   2,   0,   0,   1,   1
     140.887,    12,Finish(1), after,   2,   0,   1,   0,   1
     158.256,    11,  Arrival,before,   1,   0,   1,   0,   1
     158.256,    11,  Arrival, after,   3,   0,   1,   1,   1
     175.072,    14,Finish(1),before,   2,   0,   1,   1,   1
     175.072,    14,Finish(1), after,   2,   0,   2,   0,   1
     213.767,    13,  Arrival,before,   1,   0,   2,   0,   1
     213.767,    13,  Arrival, after,   3,   0,   2,   1,   1
     241.390,    16,Finish(1),before,   2,   0,   2,   1,   1
     241.390,    16,Finish(1), after,   2,   0,   3,   0,   1
     268.526,    10,Finish(2),before,   1,   0,   3,   0,   1
     268.526,    10,Finish(2), after,   2,   0,   2,   0,   1
     314.643,    15,  Arrival,before,   1,   0,   2,   0,   1
     314.643,    15,  Arrival, after,   3,   0,   2,   1,   1
     340.504,    19,Finish(1),before,   2,   0,   2,   1,   1
