# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:40:58
# parameter: seed = 12
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,36.53877229829335,Inf
2,17.069362176053,36.53877229829335,60.3412949538222,Inf
3,127.08314757412037,127.08314757412037,139.48900145462852,Inf
4,154.77850812334876,154.77850812334876,269.85670190876135,Inf
5,232.37752256866972,232.37752256866972,297.25727180043054,Inf
6,402.6315270893929,402.6315270893929,434.6965455883459,Inf
7,464.8826017215836,464.8826017215836,480.44114530825436,Inf
8,546.344314631373,546.344314631373,584.6351700850763,Inf
9,739.9733958709263,739.9733958709263,775.5572355137585,Inf
10,743.2631614216039,775.5572355137585,953.5363796919587,Inf
11,804.8273082101306,804.8273082101306,973.228145880343,Inf
12,935.5595188655507,935.5595188655507,1036.5805055061592,Inf
13,1069.3158123189935,1069.3158123189935,1099.87772211285,Inf
14,1092.8925631082095,1099.87772211285,1126.641646034516,Inf
15,1152.4902918707087,1152.4902918707087,1206.2071667276798,Inf
16,1174.2211248264064,1178.2971422512267,1436.5520288453533,Inf
17,1193.3879296637522,1205.9435082507405,1467.8246457170653,Inf
18,1216.9287763673465,1235.7423081932016,1549.798339498261,Inf
19,1216.9980908831808,1263.5701445125342,1557.0914922756274,Inf
20,1354.917543012512,1436.5520288453533,1616.2075076206374,Inf
21,1384.1768557958742,1467.8246457170653,1677.1424754877182,Inf
22,1460.080258525008,1549.798339498261,1687.7855502137434,Inf
23,1466.8040156307104,1576.1396138933246,1707.5798687328952,Inf
24,1474.3174165968398,1616.2075076206374,1720.9343338900333,Inf
25,1568.253514313143,1677.1424754877182,1742.2943465757207,Inf
26,1617.3558999110362,1695.2052761487757,2075.4843210882955,Inf
27,1678.767116644282,1734.4126827542448,2111.6070484531047,Inf
28,1705.721121379062,1762.5615747014467,2190.690021158697,Inf
29,1740.5207562885196,1787.161973665156,2209.0542381388514,Inf
30,1836.765712073839,2075.4843210882955,2231.1026230674215,Inf
31,1885.1193124327365,2111.6070484531047,2238.9652766435734,Inf
32,1886.9089093116481,2190.690021158697,2279.7549968540825,Inf
33,1990.1121650841865,2209.0542381388514,2291.908974859064,Inf
34,2251.2899691446255,2251.2899691446255,2331.1262161071295,Inf
35,2252.1645800452607,2267.4668520699547,2365.6545388680943,Inf
36,2259.432927728943,2293.1827434351962,2418.9862495166344,Inf
37,2337.4771037049823,2337.4771037049823,2462.281104312694,Inf
38,2368.068152600142,2368.305036092624,2701.071205128839,Inf
39,2370.969950497208,2392.5245919105473,2725.783637236606,Inf
40,2439.8821149059795,2439.8821149059795,2759.1980535853017,Inf
41,2524.6756559259916,2524.6756559259916,2791.9704779701024,Inf
42,2628.005258270344,2701.071205128839,2870.0580179958947,Inf
43,2630.048532405595,2725.783637236606,2967.9984880114507,Inf
44,2781.1277840333755,2781.1277840333755,3048.7111250174576,Inf
45,2805.870597222734,2805.870597222734,3190.4378723497975,Inf
46,2819.4945337436193,2870.0580179958947,3192.2215065262208,Inf
47,2936.1864173454837,2967.9984880114507,3258.3931488744606,Inf
48,3031.2574167111147,3048.7111250174576,3263.669995558203,Inf
49,3133.8254592991984,3190.4378723497975,3323.545117372506,Inf
50,3143.544538281178,3206.053205917743,3366.8171985314257,Inf
51,3305.1999499305425,3305.1999499305425,3371.740948454188,Inf
52,3321.9018059093714,3327.595871143809,3412.7097372224925,Inf
53,3381.943211483951,3381.943211483951,3437.1473347427645,Inf
54,3479.8381007170174,3479.8381007170174,3592.713468686001,Inf
55,3555.0133202815446,3555.0133202815446,3593.322147478235,Inf
56,3797.738823982783,3797.738823982783,3816.70642592088,Inf
57,4111.059246438642,4111.059246438642,4125.493622564756,Inf
58,4191.171173164277,4191.171173164277,4214.865292498874,Inf
59,4297.351477876421,4297.351477876421,4316.627404651101,Inf
60,4310.926869741462,4316.627404651101,4368.729373644699,Inf
61,4365.060439620533,4365.060439620533,4488.421292930909,Inf
62,4374.7704728290555,4400.060977316585,4527.466392931732,Inf
63,4375.847348660854,4424.583632279044,4540.464494764693,Inf
64,4414.095439712411,4451.066958696396,4557.898860802316,Inf
65,4568.87736147936,4568.87736147936,4743.410050775338,Inf
66,4582.392260829921,4596.0789709770115,4743.885216796953,Inf
67,4591.358482676343,4621.8028022644485,4764.086866161382,Inf
68,4630.697733686036,4647.6505697939265,4806.847469669353,Inf
69,4743.869595799113,4743.869595799113,4814.787970698256,Inf
70,4751.159994465948,4779.318472467585,4842.32699443349,Inf
71,4773.526442979344,4802.25316162426,4861.1042473533425,Inf
72,4838.99585434584,4838.99585434584,4875.29800338559,Inf
73,4911.163390940279,4911.163390940279,4942.8506358018,Inf
74,4945.58828176721,4945.58828176721,4967.812341676943,Inf
75,4964.343018027547,4967.812341676943,4992.719814417959,Inf
76,5086.418555495148,5086.418555495148,5095.478947999504,Inf
77,5104.286568927501,5104.286568927501,5242.805438693054,Inf
78,5295.159690959454,5295.159690959454,5415.202746293916,Inf
79,5312.787674466352,5312.787674466352,5430.390065511629,Inf
80,5327.616844266348,5331.122834009145,5740.112620092107,Inf
81,5487.837372334787,5487.837372334787,5821.038390584667,Inf
82,5561.93037965975,5561.93037965975,5848.101150166096,Inf
83,5649.659811453561,5649.659811453561,5876.911810886718,Inf
84,5681.267200756996,5740.112620092107,5887.066553304452,Inf
85,5752.796910070037,5821.038390584667,5923.620753501798,Inf
86,5781.073363902567,5848.101150166096,5952.78664928741,Inf
87,5841.579757807443,5878.867276685107,6102.253053338748,Inf
88,5874.6049286139305,5903.117602912701,6255.942885135584,Inf
89,5912.089597731788,5923.620753501798,6423.750825728501,Inf
90,5932.557915480141,5952.78664928741,6662.939965679665,Inf
91,5967.858044776209,6102.253053338748,6670.333541183908,Inf
92,6023.85004398631,6255.942885135584,6727.571988835617,Inf
93,6205.07929328829,6423.750825728501,6738.557106848881,Inf
94,6300.928146903123,6662.939965679665,6804.704537723002,Inf
95,6419.750410749488,6689.105609019289,6899.27579089514,Inf
96,6532.648101758951,6727.571988835617,6901.18547564849,Inf
97,6551.74807794276,6747.394747781899,6954.693731708682,Inf
98,6564.831628722104,6804.704537723002,6965.358666148254,Inf
99,6571.495387788214,6899.27579089514,7049.757441697384,Inf
100,6628.162336869248,6931.53517388512,7071.755625639807,Inf
101,6688.174776827279,6956.192723356431,7101.448924634621,Inf
102,6760.4684431131345,6984.240535921578,7165.342511706798,Inf
103,6779.377440858427,7049.757441697384,7245.026884235834,Inf
104,6779.856060140502,7077.411004079906,7268.858680450904,Inf
105,6796.281765821824,7101.448924634621,7353.18551872932,Inf
106,6922.371826142101,7165.342511706798,7458.470296497576,Inf
107,7000.029302795663,7245.026884235834,7504.895878348628,Inf
108,7000.878807999888,7268.858680450904,7511.211918204602,Inf
109,7058.640815912268,7353.18551872932,7567.019901097781,Inf
110,7115.035870387944,7458.470296497576,7613.0663320447975,Inf
111,7122.070789092259,7504.895878348628,8060.006631329215,Inf
112,7254.981743518258,7536.434097860439,8101.289965233179,Inf
113,7297.192559712204,7567.019901097781,8149.39860220196,Inf
114,7383.618743536706,7613.0663320447975,8206.139779736879,Inf
115,7421.800897927465,8060.006631329215,8283.224554491004,Inf
116,7469.159825501412,8101.289965233179,8286.954960687612,Inf
117,7511.807455783631,8149.39860220196,8416.967536381198,Inf
118,7744.227691223799,8206.139779736879,8611.020147238069,Inf
119,7767.299330700212,8283.224554491004,8630.981661148258,Inf
120,7808.552561645167,8313.90975301586,8651.333808473086,Inf
121,7860.941848768606,8416.967536381198,8674.919562102892,Inf
122,7888.388438673328,8611.020147238069,8686.115128184465,Inf
123,7995.1010499104605,8632.81737830737,8748.47036010227,Inf
124,8007.852127721745,8659.153011121249,8796.48146059592,Inf
125,8063.9380063230865,8678.997714955747,8816.970669892024,Inf
126,8103.524796365668,8704.628297276491,9019.236070190853,Inf
127,8114.209903773671,8748.47036010227,9109.944831401674,Inf
128,8134.680758483239,8796.48146059592,9131.358188841983,Inf
129,8150.120422304226,8817.187818131531,9138.840576231112,Inf
130,8190.138494675425,9019.236070190853,9160.294557035133,Inf
131,8245.830410627874,9109.944831401674,9256.107770838027,Inf
132,8276.560567172035,9134.924690649515,9275.749587485501,Inf
133,8286.920176248881,9173.050304585327,9313.048659589687,Inf
134,8301.640683865646,9209.38827427185,9320.40272361589,Inf
135,8347.903450755175,9256.107770838027,9358.399835346863,Inf
136,8747.782018739985,9287.778540920119,9365.226608942425,Inf
137,8750.085950507886,9321.802902567148,9409.208405564867,Inf
138,8750.374901428708,9359.320141077953,9583.912775206793,Inf
139,8760.233593901878,9387.057725637269,9716.853177354664,Inf
140,8800.905630222347,9405.58285170666,9790.381632214016,Inf
141,8822.171999956838,9424.238261636216,9852.645075112907,Inf
142,8922.841591349626,9583.912775206793,9879.314518653913,Inf
143,8932.699229306623,9716.853177354664,9965.627195551571,Inf
144,9073.571926151233,9790.381632214016,10108.934575196,Inf
145,9082.608839682069,9852.645075112907,10111.329858166142,Inf
146,9194.326507838761,9885.25827627402,10122.659394561171,Inf
147,9300.727839551313,9965.627195551571,10137.817431520327,Inf
148,9312.879485591595,10108.934575196,10376.635127042866,Inf
149,9485.153133338541,10135.063714309688,10395.065794133054,Inf
150,9546.203516293614,10157.992279858856,10443.621822108113,Inf
151,9556.596371964704,10176.081334970448,10450.91071696661,Inf
152,9597.948802617324,10376.635127042866,10506.288554754134,Inf
153,9691.672617459144,10414.010823427558,10561.96844759452,Inf
154,9899.594747865338,10443.621822108113,10574.834075300836,Inf
155,9946.871965897577,10472.14020805761,10610.495434265511,Inf
156,10001.89084381357,10506.288554754134,10783.626582807796,Inf
157,10043.243139030837,10561.96844759452,10795.191541463035,Inf
158,10182.065207975127,10600.755526125273,10805.43371054307,Inf
159,10331.767604542954,10627.667467962494,10829.446950115784,Inf
160,10353.897382777284,10783.626582807796,10846.761699676388,Inf
161,10393.339965338751,10800.399733751457,10846.897750871725,Inf
162,10393.787667064391,10820.425523111058,10956.408176928226,Inf
163,10438.371334965525,10843.879292950305,11132.487045315593,Inf
164,10652.985191367847,10863.30084129672,11144.002908222934,Inf
165,10678.898354114323,10889.043236022235,11176.738180085034,Inf
166,10777.49028850581,10956.408176928226,11334.452862633627,Inf
167,10921.758171995916,11132.487045315593,11343.567899226136,Inf
168,11023.156991538497,11169.447727088402,11348.955478033864,Inf
169,11034.719799351997,11202.93111899582,11425.285757668918,Inf
170,11051.138103851696,11334.452862633627,11513.053439610992,Inf
171,11053.419218473677,11356.402096671995,11576.910156191241,Inf
172,11113.487708212864,11387.53322159569,11616.302703587367,Inf
173,11135.112330918093,11425.285757668918,11812.32278417635,Inf
174,11171.805255535854,11513.053439610992,11835.207025446489,Inf
175,11259.536707027324,11576.910156191241,11836.331901365716,Inf
176,11404.261544828076,11616.302703587367,11867.342805826012,Inf
177,11512.682221080515,11812.32278417635,11888.522727775731,Inf
178,11606.026514195244,11837.316746968278,11996.428142517696,Inf
