# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:02
# parameter: seed = 45
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      29.052,     3,Finish(1),before,   1,   0,   0,   1,   0
      29.052,     3,Finish(1), after,   2,   0,   0,   0,   1
      38.932,     2,  Arrival,before,   1,   0,   0,   0,   1
      38.932,     2,  Arrival, after,   3,   0,   0,   1,   1
      65.991,     6,Finish(1),before,   2,   0,   0,   1,   1
      65.991,     6,Finish(1), after,   2,   0,   1,   0,   1
      95.321,     4,Finish(2),before,   1,   0,   1,   0,   1
      95.321,     4,Finish(2), after,   2,   0,   0,   0,   1
     112.347,     7,Finish(2),before,   1,   0,   0,   0,   1
     112.347,     7,Finish(2), after,   1,   0,   0,   0,   0
     155.432,     5,  Arrival,before,   0,   0,   0,   0,   0
     155.432,     5,  Arrival, after,   2,   0,   0,   1,   0
     165.829,     9,Finish(1),before,   1,   0,   0,   1,   0
     165.829,     9,Finish(1), after,   2,   0,   0,   0,   1
     244.937,     8,  Arrival,before,   1,   0,   0,   0,   1
     244.937,     8,  Arrival, after,   3,   0,   0,   1,   1
     254.275,    11,  Arrival,before,   2,   0,   0,   1,   1
     254.275,    11,  Arrival, after,   3,   1,   0,   1,   1
     266.761,    13,  Arrival,before,   2,   1,   0,   1,   1
     266.761,    13,  Arrival, after,   3,   2,   0,   1,   1
     270.873,    14,  Arrival,before,   2,   2,   0,   1,   1
     270.873,    14,  Arrival, after,   3,   3,   0,   1,   1
     281.081,    12,Finish(1),before,   2,   3,   0,   1,   1
     281.081,    12,Finish(1), after,   3,   2,   1,   1,   1
     308.362,    15,  Arrival,before,   2,   2,   1,   1,   1
     308.362,    15,  Arrival, after,   3,   3,   1,   1,   1
     316.203,    16,Finish(1),before,   2,   3,   1,   1,   1
     316.203,    16,Finish(1), after,   3,   2,   2,   1,   1
     335.203,    18,Finish(1),before,   2,   2,   2,   1,   1
     335.203,    18,Finish(1), after,   3,   1,   3,   1,   1
     356.162,    10,Finish(2),before,   2,   1,   3,   1,   1
