# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:05
# parameter: seed = 63
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      21.105,     3,Finish(1),before,   1,   0,   0,   1,   0
      21.105,     3,Finish(1), after,   2,   0,   0,   0,   1
      21.303,     4,Finish(2),before,   1,   0,   0,   0,   1
      21.303,     4,Finish(2), after,   1,   0,   0,   0,   0
      28.169,     2,  Arrival,before,   0,   0,   0,   0,   0
      28.169,     2,  Arrival, after,   2,   0,   0,   1,   0
      40.602,     5,  Arrival,before,   1,   0,   0,   1,   0
      40.602,     5,  Arrival, after,   2,   1,   0,   1,   0
      41.273,     7,  Arrival,before,   1,   1,   0,   1,   0
      41.273,     7,  Arrival, after,   2,   2,   0,   1,   0
      58.108,     6,Finish(1),before,   1,   2,   0,   1,   0
      58.108,     6,Finish(1), after,   3,   1,   0,   1,   1
      72.832,     8,  Arrival,before,   2,   1,   0,   1,   1
      72.832,     8,  Arrival, after,   3,   2,   0,   1,   1
      75.572,    11,  Arrival,before,   2,   2,   0,   1,   1
      75.572,    11,  Arrival, after,   3,   3,   0,   1,   1
      77.708,    10,Finish(1),before,   2,   3,   0,   1,   1
      77.708,    10,Finish(1), after,   3,   2,   1,   1,   1
      82.993,     9,Finish(2),before,   2,   2,   1,   1,   1
      82.993,     9,Finish(2), after,   3,   2,   0,   1,   1
     105.599,    14,Finish(2),before,   2,   2,   0,   1,   1
     105.599,    14,Finish(2), after,   2,   2,   0,   1,   0
     114.196,    13,Finish(1),before,   1,   2,   0,   1,   0
     114.196,    13,Finish(1), after,   3,   1,   0,   1,   1
     118.118,    15,Finish(2),before,   2,   1,   0,   1,   1
     118.118,    15,Finish(2), after,   2,   1,   0,   1,   0
     124.095,    16,Finish(1),before,   1,   1,   0,   1,   0
     124.095,    16,Finish(1), after,   3,   0,   0,   1,   1
     159.886,    18,Finish(1),before,   2,   0,   0,   1,   1
     159.886,    18,Finish(1), after,   2,   0,   1,   0,   1
     167.535,    17,Finish(2),before,   1,   0,   1,   0,   1
