# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:08
# parameter: seed = 82
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      26.573,     3,Finish(1),before,   1,   0,   0,   1,   0
      26.573,     3,Finish(1), after,   2,   0,   0,   0,   1
      47.547,     2,  Arrival,before,   1,   0,   0,   0,   1
      47.547,     2,  Arrival, after,   3,   0,   0,   1,   1
      64.029,     5,  Arrival,before,   2,   0,   0,   1,   1
      64.029,     5,  Arrival, after,   3,   1,   0,   1,   1
      65.525,     7,  Arrival,before,   2,   1,   0,   1,   1
      65.525,     7,  Arrival, after,   3,   2,   0,   1,   1
      73.202,     8,  Arrival,before,   2,   2,   0,   1,   1
      73.202,     8,  Arrival, after,   3,   3,   0,   1,   1
      88.794,     6,Finish(1),before,   2,   3,   0,   1,   1
      88.794,     6,Finish(1), after,   3,   2,   1,   1,   1
     109.274,    10,Finish(1),before,   2,   2,   1,   1,   1
     109.274,    10,Finish(1), after,   3,   1,   2,   1,   1
     130.506,     9,  Arrival,before,   2,   1,   2,   1,   1
     130.506,     9,  Arrival, after,   3,   2,   2,   1,   1
     134.083,    11,Finish(1),before,   2,   2,   2,   1,   1
     134.083,    11,Finish(1), after,   3,   1,   3,   1,   1
     153.305,     4,Finish(2),before,   2,   1,   3,   1,   1
     153.305,     4,Finish(2), after,   3,   1,   2,   1,   1
     153.511,    14,Finish(2),before,   2,   1,   2,   1,   1
     153.511,    14,Finish(2), after,   3,   1,   1,   1,   1
     155.455,    13,Finish(1),before,   2,   1,   1,   1,   1
     155.455,    13,Finish(1), after,   3,   0,   2,   1,   1
     181.846,    16,Finish(1),before,   2,   0,   2,   1,   1
     181.846,    16,Finish(1), after,   2,   0,   3,   0,   1
     254.392,    15,Finish(2),before,   1,   0,   3,   0,   1
     254.392,    15,Finish(2), after,   2,   0,   2,   0,   1
     280.932,    17,Finish(2),before,   1,   0,   2,   0,   1
     280.932,    17,Finish(2), after,   2,   0,   1,   0,   1
     314.520,    12,  Arrival,before,   1,   0,   1,   0,   1
