# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:01
# parameter: seed = 35
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      18.645,     3,Finish(1),before,   1,   0,   0,   1,   0
      18.645,     3,Finish(1), after,   2,   0,   0,   0,   1
      64.478,     4,Finish(2),before,   1,   0,   0,   0,   1
      64.478,     4,Finish(2), after,   1,   0,   0,   0,   0
      66.609,     2,  Arrival,before,   0,   0,   0,   0,   0
      66.609,     2,  Arrival, after,   2,   0,   0,   1,   0
     104.791,     6,Finish(1),before,   1,   0,   0,   1,   0
     104.791,     6,Finish(1), after,   2,   0,   0,   0,   1
     119.939,     5,  Arrival,before,   1,   0,   0,   0,   1
     119.939,     5,  Arrival, after,   3,   0,   0,   1,   1
     145.893,     9,Finish(1),before,   2,   0,   0,   1,   1
     145.893,     9,Finish(1), after,   2,   0,   1,   0,   1
     158.792,     7,Finish(2),before,   1,   0,   1,   0,   1
     158.792,     7,Finish(2), after,   2,   0,   0,   0,   1
     163.902,     8,  Arrival,before,   1,   0,   0,   0,   1
     163.902,     8,  Arrival, after,   3,   0,   0,   1,   1
     180.601,    12,Finish(1),before,   2,   0,   0,   1,   1
     180.601,    12,Finish(1), after,   2,   0,   1,   0,   1
     207.478,    10,Finish(2),before,   1,   0,   1,   0,   1
     207.478,    10,Finish(2), after,   2,   0,   0,   0,   1
     227.851,    13,Finish(2),before,   1,   0,   0,   0,   1
     227.851,    13,Finish(2), after,   1,   0,   0,   0,   0
     306.036,    11,  Arrival,before,   0,   0,   0,   0,   0
     306.036,    11,  Arrival, after,   2,   0,   0,   1,   0
     314.852,    14,  Arrival,before,   1,   0,   0,   1,   0
     314.852,    14,  Arrival, after,   2,   1,   0,   1,   0
     325.292,    15,Finish(1),before,   1,   1,   0,   1,   0
     325.292,    15,Finish(1), after,   3,   0,   0,   1,   1
     336.823,    18,Finish(1),before,   2,   0,   0,   1,   1
     336.823,    18,Finish(1), after,   2,   0,   1,   0,   1
     404.762,    16,  Arrival,before,   1,   0,   1,   0,   1
