# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:09
# parameter: seed = 90
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      42.475,     3,Finish(1),before,   1,   0,   0,   1,   0
      42.475,     3,Finish(1), after,   2,   0,   0,   0,   1
     113.297,     4,Finish(2),before,   1,   0,   0,   0,   1
     113.297,     4,Finish(2), after,   1,   0,   0,   0,   0
     141.662,     2,  Arrival,before,   0,   0,   0,   0,   0
     141.662,     2,  Arrival, after,   2,   0,   0,   1,   0
     167.890,     6,Finish(1),before,   1,   0,   0,   1,   0
     167.890,     6,Finish(1), after,   2,   0,   0,   0,   1
     191.457,     7,Finish(2),before,   1,   0,   0,   0,   1
     191.457,     7,Finish(2), after,   1,   0,   0,   0,   0
     271.461,     5,  Arrival,before,   0,   0,   0,   0,   0
     271.461,     5,  Arrival, after,   2,   0,   0,   1,   0
     292.729,     9,Finish(1),before,   1,   0,   0,   1,   0
     292.729,     9,Finish(1), after,   2,   0,   0,   0,   1
     327.089,     8,  Arrival,before,   1,   0,   0,   0,   1
     327.089,     8,  Arrival, after,   3,   0,   0,   1,   1
     327.828,    10,Finish(2),before,   2,   0,   0,   1,   1
     327.828,    10,Finish(2), after,   2,   0,   0,   1,   0
     343.748,    12,Finish(1),before,   1,   0,   0,   1,   0
     343.748,    12,Finish(1), after,   2,   0,   0,   0,   1
     347.588,    13,Finish(2),before,   1,   0,   0,   0,   1
     347.588,    13,Finish(2), after,   1,   0,   0,   0,   0
     542.629,    11,  Arrival,before,   0,   0,   0,   0,   0
     542.629,    11,  Arrival, after,   2,   0,   0,   1,   0
     552.233,    14,  Arrival,before,   1,   0,   0,   1,   0
     552.233,    14,  Arrival, after,   2,   1,   0,   1,   0
     564.225,    16,  Arrival,before,   1,   1,   0,   1,   0
     564.225,    16,  Arrival, after,   2,   2,   0,   1,   0
     570.442,    15,Finish(1),before,   1,   2,   0,   1,   0
     570.442,    15,Finish(1), after,   3,   1,   0,   1,   1
     577.159,    17,  Arrival,before,   2,   1,   0,   1,   1
