# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:09
# parameter: seed = 90
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,42.475173743172206,Inf
2,141.66240520586985,141.66240520586985,167.89034037984783,Inf
3,271.4607594672519,271.4607594672519,292.72860276265357,Inf
4,327.08932603140306,327.08932603140306,343.7476796139927,Inf
5,542.6285175902481,542.6285175902481,570.4424715770997,Inf
6,552.2325061648,570.4424715770997,690.9722496435293,Inf
7,564.2254450898089,598.3205171539455,835.1901378451533,Inf
8,577.1593303030361,623.4426840999554,874.2377820226004,Inf
9,590.9829750913833,654.4870382451047,996.2199501337611,Inf
10,606.9407333314169,690.9722496435293,1102.8025523825543,Inf
11,728.2081347804747,835.1901378451533,1143.0479290165408,Inf
12,806.2471503025778,874.2377820226004,1189.281301940387,Inf
13,939.7281638249682,996.2199501337611,1208.7580162193278,Inf
14,985.9297260292683,1102.8025523825543,1214.4511297451993,Inf
15,1179.640048636426,1179.640048636426,1226.5382902634708,Inf
16,1215.229594524612,1215.229594524612,1231.6518088058094,Inf
17,1262.6169487093287,1262.6169487093287,1273.2109973124902,Inf
18,1370.133182522108,1370.133182522108,1397.373364825053,Inf
19,1383.9960045437122,1397.373364825053,1456.3277899536815,Inf
20,1419.3702533637145,1424.364216046274,1628.894476637631,Inf
21,1425.6472867020418,1446.1657188892075,1718.398371377445,Inf
22,1436.6559549800058,1477.5615897359032,1782.774756407458,Inf
23,1486.9725799127539,1510.9817733017408,1954.2513946728236,Inf
24,1549.0971711270936,1628.894476637631,2120.307590096151,Inf
25,1592.8535928119488,1718.398371377445,2274.396880068276,Inf
26,1598.7554267071916,1782.774756407458,2276.0410040487577,Inf
27,1602.2798409330298,1954.2513946728236,2277.395089832799,Inf
28,1829.1365683123158,2120.307590096151,2289.5554786680436,Inf
29,1848.8207464616723,2274.396880068276,2357.9535437832424,Inf
30,1860.2682938935948,2299.277254877771,2374.7407979797276,Inf
31,1863.3766745556063,2321.619354886215,2385.3173116725434,Inf
32,1863.8992309097493,2342.106062836851,2411.8626575557905,Inf
33,1966.6712320207107,2375.228276487941,2485.681275433598,Inf
34,1973.2019595894344,2393.0055629478156,2571.427033852002,Inf
35,2070.561067942976,2418.967750325054,2722.462257789736,Inf
36,2134.626499010855,2445.621805129728,2757.538580712524,Inf
37,2250.6476281557957,2485.681275433598,2787.261539794503,Inf
38,2343.020012633153,2571.427033852002,2852.553195736765,Inf
39,2354.347646415045,2722.462257789736,2855.293386460087,Inf
40,2365.7110888705492,2757.538580712524,2887.680196762939,Inf
41,2487.5000993863064,2787.261539794503,2994.9406954053834,Inf
42,2561.6923670948454,2852.553195736765,3021.4756399659027,Inf
43,2651.132812259721,2887.3629927891607,3126.0440197964977,Inf
44,2674.1701832515078,2903.164282848946,3147.8311168381474,Inf
45,2769.409796065677,2994.9406954053834,3148.55384257653,Inf
46,2812.330975100247,3021.4756399659027,3206.594005718805,Inf
47,2866.9167076838294,3126.0440197964977,3238.345075344863,Inf
48,2914.5933346676293,3147.8311168381474,3414.8195455164387,Inf
49,3008.1020455140683,3186.9652441723188,3418.7783535950534,Inf
50,3070.882197439366,3213.657915008662,3559.640333186895,Inf
51,3074.446387464913,3240.6560461818144,3611.0820758601276,Inf
52,3094.5430423851426,3414.8195455164387,3663.9666542160153,Inf
53,3127.1535699612436,3440.1619518597236,3672.0402057410624,Inf
54,3133.953035970366,3559.640333186895,3823.7707532954655,Inf
55,3224.599014556998,3611.0820758601276,3869.3045966185314,Inf
56,3237.2840997854787,3663.9666542160153,3879.3725732004364,Inf
57,3249.33582180031,3689.6910197018233,4010.9794083186116,Inf
58,3283.5083297593833,3823.7707532954655,4014.8358711545893,Inf
59,3297.1342461167505,3869.3045966185314,4130.148920267568,Inf
60,3328.9136892414904,3903.6029231741654,4135.844319581326,Inf
61,3433.9036106610665,4010.9794083186116,4191.695149815615,Inf
62,3438.8498459165544,4032.683016902123,4253.734623337197,Inf
63,3456.1893098505043,4130.148920267568,4316.46203257045,Inf
64,3503.537692586848,4144.988249957311,4325.747051651344,Inf
65,3567.465870328575,4191.695149815615,4496.894998943147,Inf
66,3580.1580391923785,4253.734623337197,4766.384368319033,Inf
67,3662.337883470424,4316.46203257045,4793.569976903498,Inf
68,3718.41351577764,4349.58083146807,4814.79472260045,Inf
69,3775.482507619668,4496.894998943147,4842.679705001477,Inf
70,3906.561270627222,4766.384368319033,4879.639223900733,Inf
71,3919.128839934033,4793.752542043429,4905.597922960022,Inf
72,3990.3149253175598,4830.462026016675,4943.438853108268,Inf
73,4068.909917085805,4858.037043758949,4990.151616154906,Inf
74,4137.876146641753,4879.639223900733,4993.237718277965,Inf
75,4146.211743932784,4905.597922960022,5085.715325666211,Inf
76,4146.951178047779,4943.438853108268,5091.143307628562,Inf
77,4183.860449315985,4990.151616154906,5100.941985169632,Inf
78,4200.138224494471,5022.90765332729,5216.006627312977,Inf
79,4218.263180641762,5085.715325666211,5217.311672565012,Inf
80,4219.718422267994,5105.881267232795,5349.334780127308,Inf
81,4235.653225770128,5140.0257214701405,5378.229961911749,Inf
82,4313.64925015143,5216.006627312977,5609.001794829977,Inf
83,4501.409391373447,5249.924653495127,5727.174245356341,Inf
84,4541.590286144464,5349.334780127308,5733.671551906446,Inf
85,4643.396072923479,5378.229961911749,5752.314549569909,Inf
86,4695.155866556667,5609.001794829977,5772.912646955571,Inf
87,4748.1877503844025,5727.174245356341,5846.5749796384725,Inf
88,4819.569663452183,5742.182758114556,5869.647561277758,Inf
89,4931.303266386262,5770.810319841028,5881.366123410178,Inf
90,5157.459599943056,5782.4991070333635,5892.289204744053,Inf
91,5299.572719987594,5846.5749796384725,5913.774796598333,Inf
92,5477.807758045505,5880.988237482191,6013.421634867337,Inf
93,5582.838508151438,5901.36903520566,6104.941345469888,Inf
94,5606.2164695451365,5932.650949311052,6167.361434289069,Inf
95,5664.574005854883,5951.728026121697,6314.806579606795,Inf
96,5731.196430125006,6013.421634867337,6347.989809663372,Inf
97,5739.054702945311,6104.941345469888,6429.063264064246,Inf
98,5769.843044157653,6167.361434289069,6531.7729878854125,Inf
99,5779.968218698502,6314.806579606795,6561.6638216743195,Inf
100,5843.334187805511,6347.989809663372,6581.834510093052,Inf
101,5858.349834286872,6429.063264064246,6717.395154330435,Inf
102,5902.833605953115,6531.7729878854125,6752.233742170072,Inf
103,5923.892947784417,6561.6638216743195,6784.18065463229,Inf
104,5967.34485362029,6596.479757341202,6893.075014668191,Inf
105,6006.7764433000175,6717.395154330435,6918.66748437265,Inf
106,6060.103216455748,6752.233742170072,6938.849061717398,Inf
107,6151.750455675318,6784.18065463229,6982.468650221987,Inf
108,6186.598899431418,6893.075014668191,7316.576874686332,Inf
109,6238.78901470226,6919.3915213598475,7328.496178142632,Inf
110,6292.022715878881,6939.414448011465,7357.562135101716,Inf
111,6298.759265894621,6982.468650221987,7398.862126936816,Inf
112,6354.394830344437,7316.576874686332,7415.005124040846,Inf
113,6428.593750659409,7331.298821059659,7559.1031263832965,Inf
114,6446.431591787121,7357.562135101716,7621.021376963698,Inf
115,6481.023751477008,7398.862126936816,7676.762979919872,Inf
116,6498.761410171902,7427.653896014293,7712.630168032697,Inf
117,6546.178256543942,7559.1031263832965,7790.193556277548,Inf
118,6547.015851196443,7621.021376963698,7888.80637164405,Inf
119,6602.936904406827,7676.762979919872,7930.239989158374,Inf
120,6604.157584931839,7712.630168032697,7940.102168566486,Inf
121,6649.658481906708,7790.193556277548,7950.924492011011,Inf
122,6759.55327403793,7888.80637164405,7996.065227334308,Inf
123,6822.399118309642,7930.239989158374,8006.394904054978,Inf
124,6858.045728168419,7943.064138089851,8012.187809645809,Inf
125,6904.021406944648,7966.930810544378,8219.20904713805,Inf
126,6935.926267475486,7996.459354491266,8366.423670391092,Inf
127,6991.801391523339,8026.146768712221,8516.43794751921,Inf
128,7023.9274699447915,8059.034553791066,8541.218871393783,Inf
129,7030.788401668689,8219.20904713805,8588.364811760937,Inf
130,7081.289128938285,8366.423670391092,8640.889336817761,Inf
131,7320.821826867653,8516.43794751921,8647.937215991771,Inf
132,7323.765473678507,8555.63476822603,8648.044534365532,Inf
133,7332.31425146898,8588.364811760937,8685.469004284032,Inf
134,7336.744083105963,8640.889336817761,8697.79967320528,Inf
135,7398.239995337882,8665.781190112757,8751.468145296669,Inf
136,7451.923852352079,8695.444739284529,8821.780394848955,Inf
