# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:09
# parameter: seed = 95
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      21.922,     2,  Arrival,before,   1,   0,   0,   1,   0
      21.922,     2,  Arrival, after,   2,   1,   0,   1,   0
      30.976,     3,Finish(1),before,   1,   1,   0,   1,   0
      30.976,     3,Finish(1), after,   3,   0,   0,   1,   1
      52.255,     6,Finish(1),before,   2,   0,   0,   1,   1
      52.255,     6,Finish(1), after,   2,   0,   1,   0,   1
     102.322,     5,Finish(2),before,   1,   0,   1,   0,   1
     102.322,     5,Finish(2), after,   2,   0,   0,   0,   1
     110.669,     7,Finish(2),before,   1,   0,   0,   0,   1
     110.669,     7,Finish(2), after,   1,   0,   0,   0,   0
     244.720,     4,  Arrival,before,   0,   0,   0,   0,   0
     244.720,     4,  Arrival, after,   2,   0,   0,   1,   0
     275.932,     9,Finish(1),before,   1,   0,   0,   1,   0
     275.932,     9,Finish(1), after,   2,   0,   0,   0,   1
     294.863,    10,Finish(2),before,   1,   0,   0,   0,   1
     294.863,    10,Finish(2), after,   1,   0,   0,   0,   0
     386.352,     8,  Arrival,before,   0,   0,   0,   0,   0
     386.352,     8,  Arrival, after,   2,   0,   0,   1,   0
     398.973,    11,  Arrival,before,   1,   0,   0,   1,   0
     398.973,    11,  Arrival, after,   2,   1,   0,   1,   0
     410.527,    12,Finish(1),before,   1,   1,   0,   1,   0
     410.527,    12,Finish(1), after,   3,   0,   0,   1,   1
     436.458,    15,Finish(1),before,   2,   0,   0,   1,   1
     436.458,    15,Finish(1), after,   2,   0,   1,   0,   1
     453.573,    13,  Arrival,before,   1,   0,   1,   0,   1
     453.573,    13,  Arrival, after,   3,   0,   1,   1,   1
     466.804,    14,Finish(2),before,   2,   0,   1,   1,   1
     466.804,    14,Finish(2), after,   3,   0,   0,   1,   1
     482.574,    17,Finish(1),before,   2,   0,   0,   1,   1
     482.574,    17,Finish(1), after,   2,   0,   1,   0,   1
     484.245,    18,Finish(2),before,   1,   0,   1,   0,   1
