# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:06
# parameter: seed = 73
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,21.685788763298625,Inf
2,215.4374396316583,215.4374396316583,240.44119382901218,Inf
3,406.2612097125591,406.2612097125591,428.3117553289167,Inf
4,477.64836051512566,477.64836051512566,500.8539263981065,Inf
5,612.6095166609608,612.6095166609608,638.210675170651,Inf
6,688.8646957353508,688.8646957353508,717.5040534384622,Inf
7,727.6760227781302,727.6760227781302,909.981591952815,Inf
8,915.7412081099723,915.7412081099723,942.3183325856912,Inf
9,962.4677488621372,962.4677488621372,982.3975796169259,Inf
10,964.6251893448964,982.3975796169259,1040.6402231812274,Inf
11,1183.621182687432,1183.621182687432,1347.9891427302568,Inf
12,1223.678162522175,1223.678162522175,1385.3641055975816,Inf
13,1258.7264952376195,1258.7264952376195,1397.4347682637704,Inf
14,1320.2907238909443,1320.2907238909443,1454.3051270277344,Inf
15,1354.0835309480449,1354.0835309480449,1638.7315140067271,Inf
16,1357.9596507070135,1385.3641055975816,1658.5896714334335,Inf
17,1404.906323783735,1423.5720979960395,1684.348444832253,Inf
18,1426.419653265486,1454.3051270277344,1685.8417760051877,Inf
19,1489.5559709532668,1638.7315140067271,1697.6577025647491,Inf
20,1599.0637962961457,1662.2282742030072,1759.2992947531307,Inf
21,1601.6651134953954,1684.348444832253,1799.9767279135958,Inf
22,1623.3961485159668,1709.8910667428893,1808.5862605776827,Inf
23,1720.973849770572,1736.8568463973859,1903.9486918726411,Inf
24,1729.686292406883,1761.6471421190142,1916.7064436160274,Inf
25,1732.4280009184106,1799.9767279135958,1968.0615114351147,Inf
26,1761.564503285076,1821.4800476719568,1996.4017948451028,Inf
27,1848.4881033790014,1903.9486918726411,2004.8275916125558,Inf
28,1931.2117027463491,1931.2117027463491,2037.818399718703,Inf
29,1940.6626481081262,1971.8082672817382,2056.7973086037846,Inf
30,1957.0145468384485,2004.9599575071418,2092.876076388725,Inf
31,1962.183630072288,2033.04878616009,2122.458104087393,Inf
32,1971.5371597384185,2052.34768911135,2129.372826767874,Inf
33,2066.226139159991,2069.401371011473,2308.6240201725677,Inf
34,2073.981936604339,2106.777256859561,2337.96049725734,Inf
35,2074.962468234062,2142.3027902634094,2386.7344814259845,Inf
36,2095.2138007969083,2158.0376738824784,2396.1752664011,Inf
37,2120.1775457979793,2308.6240201725677,2461.3992859952173,Inf
38,2233.6446361296116,2337.96049725734,2505.0554556001193,Inf
39,2282.937937777441,2386.7344814259845,2541.6066399722813,Inf
40,2399.360889961373,2417.852461838614,2568.5753128335946,Inf
41,2399.991992838384,2461.3992859952173,2580.591407482954,Inf
42,2439.991768165462,2505.0554556001193,2604.171832450457,Inf
43,2452.123152256486,2541.6066399722813,2637.513308408751,Inf
44,2489.551497773637,2568.5753128335946,2760.05777773764,Inf
45,2492.5264282564335,2593.8241137601867,2816.7287558052526,Inf
46,2495.091098990919,2621.081044287324,2857.529440849687,Inf
47,2642.0372461377074,2642.0372461377074,2918.932848157427,Inf
48,2670.77024279528,2760.05777773764,3035.1084939504303,Inf
49,2709.2545890263486,2816.7287558052526,3080.5651644631935,Inf
50,2718.067818463475,2857.529440849687,3084.0942543812744,Inf
51,2933.076919419839,2933.076919419839,3109.237524921712,Inf
52,2959.1378631882776,3035.1084939504303,3118.167048270507,Inf
53,2978.366204622467,3080.5651644631935,3175.4857337748967,Inf
54,3005.8072008661397,3113.362523665974,3480.685473050069,Inf
55,3045.490753642482,3135.614714727459,3564.698914473752,Inf
56,3099.065848881621,3156.7515894645976,3582.848773082635,Inf
57,3170.536774606642,3178.294978494045,3584.413537273636,Inf
58,3232.8548004450786,3480.685473050069,3585.709913946497,Inf
59,3239.354762463465,3564.698914473752,3687.554112033984,Inf
60,3267.5723080912553,3592.0833867035403,3719.7269545999666,Inf
61,3278.344837349796,3605.934670888915,3840.891780389068,Inf
62,3365.793076647853,3635.124225626536,3845.0245852715234,Inf
63,3381.607981925036,3687.554112033984,3847.927008170209,Inf
64,3437.4613334771525,3719.7269545999666,3877.238673395537,Inf
65,3506.040101268904,3840.891780389068,4005.438586779495,Inf
66,3510.697360613873,3859.260110885727,4015.246744457383,Inf
67,3530.504543781332,3895.839446812513,4034.1148938975643,Inf
