# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:06
# parameter: seed = 71
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,16.679239577111268,Inf
2,44.04314981729558,44.04314981729558,79.4170025603445,Inf
3,152.61185826343902,152.61185826343902,170.54643641087026,Inf
4,180.82047245043833,180.82047245043833,221.80108179651887,Inf
5,217.13583448320148,221.80108179651887,254.52759528056094,Inf
6,251.1053317833503,254.52759528056094,271.9262669319999,Inf
7,254.29773590591827,271.9262669319999,358.9974690726544,Inf
8,277.2188605443976,290.1895708284189,359.042637742959,Inf
9,306.5378974255354,318.6601622944339,461.8292683335053,Inf
10,375.6475374264079,375.6475374264079,494.932217775117,Inf
11,389.0857500138018,410.14253483098804,603.0963800056545,Inf
12,404.73622190714633,433.41724234143885,725.6461587996454,Inf
13,488.2612228009867,488.2612228009867,797.3230074533614,Inf
14,533.371985659665,533.371985659665,804.4626224410216,Inf
15,807.2157539055354,807.2157539055354,831.4938036621207,Inf
16,892.4801694850007,892.4801694850007,907.449423396216,Inf
17,905.2293831234924,907.449423396216,922.044027664554,Inf
18,1195.9942155072642,1195.9942155072642,1217.3636736978497,Inf
19,1236.5056096250044,1236.5056096250044,1268.0133420577995,Inf
20,1260.6395483517401,1268.0133420577995,1296.858843420768,Inf
21,1342.1689625516426,1342.1689625516426,1512.4397125336727,Inf
22,1349.8935971298763,1376.9346799974126,1523.8209824198002,Inf
23,1360.051254903756,1405.1603704583401,1567.7468345597795,Inf
24,1412.5461849410592,1433.661314944559,1605.2378328988018,Inf
25,1450.9012051974976,1512.4397125336727,1614.612562958267,Inf
26,1468.895856695203,1537.6093897857097,1696.7363578786062,Inf
27,1516.6971647499051,1567.7468345597795,1720.4610334095528,Inf
28,1518.3379071568784,1605.2378328988018,1740.1874890659342,Inf
29,1644.956750992471,1644.956750992471,1796.6047082652292,Inf
30,1728.1160128803742,1728.1160128803742,1960.1964900444307,Inf
31,1804.3635783958503,1804.3635783958503,2056.3246729977855,Inf
32,1858.239563396758,1858.239563396758,2071.790519780548,Inf
33,1870.527007156171,1891.8397232486388,2104.7406303092675,Inf
34,1910.2853216658566,1960.1964900444307,2157.4788449738253,Inf
35,1927.4820131316565,2056.3246729977855,2237.757011144251,Inf
36,1971.6078507163259,2082.1191462911156,2263.1454550898234,Inf
37,1987.8767589537856,2109.5474006088093,2362.2808081857634,Inf
38,1998.8443166843608,2157.4788449738253,2377.462337853406,Inf
39,1999.3371695327658,2237.757011144251,2383.5558517608147,Inf
40,2067.675124802065,2263.1454550898234,2488.3155158372865,Inf
41,2110.6779711786025,2362.2808081857634,2510.8175085436155,Inf
42,2119.4805385677737,2387.0702981674085,2518.850971308532,Inf
43,2159.7141256534446,2391.8527439973923,2520.1776485320074,Inf
44,2162.4186803425187,2488.3155158372865,2590.5703495409525,Inf
45,2194.3907771352,2510.8175085436155,2605.532000928616,Inf
46,2197.8990677125526,2535.2027069592773,2718.7505133971563,Inf
47,2296.1517184649924,2548.229001871132,2803.339462685119,Inf
48,2315.373397475403,2590.5703495409525,2806.251013220446,Inf
49,2326.089613811263,2608.877117250113,2831.9569644937583,Inf
50,2368.448884158738,2718.7505133971563,2881.07563927595,Inf
51,2461.3892849918075,2803.339462685119,2905.999540028644,Inf
52,2493.050851715505,2827.0893246992546,2958.114535911689,Inf
53,2557.532231476939,2845.1474915576227,3030.5529515215558,Inf
54,2649.046325615124,2881.07563927595,3086.6184339687566,Inf
55,2652.922583951312,2921.519595380566,3159.8884532358097,Inf
56,2741.1315991069023,2958.114535911689,3219.7247434590436,Inf
