# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:00
# parameter: seed = 27
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      28.982,     3,Finish(1),before,   1,   0,   0,   1,   0
      28.982,     3,Finish(1), after,   2,   0,   0,   0,   1
      48.538,     2,  Arrival,before,   1,   0,   0,   0,   1
      48.538,     2,  Arrival, after,   3,   0,   0,   1,   1
      78.975,     6,Finish(1),before,   2,   0,   0,   1,   1
      78.975,     6,Finish(1), after,   2,   0,   1,   0,   1
      83.243,     4,Finish(2),before,   1,   0,   1,   0,   1
      83.243,     4,Finish(2), after,   2,   0,   0,   0,   1
     126.096,     5,  Arrival,before,   1,   0,   0,   0,   1
     126.096,     5,  Arrival, after,   3,   0,   0,   1,   1
     147.005,     7,Finish(2),before,   2,   0,   0,   1,   1
     147.005,     7,Finish(2), after,   2,   0,   0,   1,   0
     150.046,     9,Finish(1),before,   1,   0,   0,   1,   0
     150.046,     9,Finish(1), after,   2,   0,   0,   0,   1
     170.351,     8,  Arrival,before,   1,   0,   0,   0,   1
     170.351,     8,  Arrival, after,   3,   0,   0,   1,   1
     191.343,    10,Finish(2),before,   2,   0,   0,   1,   1
     191.343,    10,Finish(2), after,   2,   0,   0,   1,   0
     192.125,    12,Finish(1),before,   1,   0,   0,   1,   0
     192.125,    12,Finish(1), after,   2,   0,   0,   0,   1
     222.039,    13,Finish(2),before,   1,   0,   0,   0,   1
     222.039,    13,Finish(2), after,   1,   0,   0,   0,   0
     240.340,    11,  Arrival,before,   0,   0,   0,   0,   0
     240.340,    11,  Arrival, after,   2,   0,   0,   1,   0
     240.486,    14,  Arrival,before,   1,   0,   0,   1,   0
     240.486,    14,  Arrival, after,   2,   1,   0,   1,   0
     258.736,    15,Finish(1),before,   1,   1,   0,   1,   0
     258.736,    15,Finish(1), after,   3,   0,   0,   1,   1
     281.980,    16,  Arrival,before,   2,   0,   0,   1,   1
     281.980,    16,  Arrival, after,   3,   1,   0,   1,   1
     301.170,    18,Finish(1),before,   2,   1,   0,   1,   1
