# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:10
# parameter: seed = 98
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      10.665,     2,  Arrival,before,   1,   0,   0,   1,   0
      10.665,     2,  Arrival, after,   2,   1,   0,   1,   0
      26.303,     3,Finish(1),before,   1,   1,   0,   1,   0
      26.303,     3,Finish(1), after,   3,   0,   0,   1,   1
      44.464,     5,Finish(2),before,   2,   0,   0,   1,   1
      44.464,     5,Finish(2), after,   2,   0,   0,   1,   0
      50.851,     6,Finish(1),before,   1,   0,   0,   1,   0
      50.851,     6,Finish(1), after,   2,   0,   0,   0,   1
      82.407,     4,  Arrival,before,   1,   0,   0,   0,   1
      82.407,     4,  Arrival, after,   3,   0,   0,   1,   1
     112.004,     9,Finish(1),before,   2,   0,   0,   1,   1
     112.004,     9,Finish(1), after,   2,   0,   1,   0,   1
     113.899,     8,  Arrival,before,   1,   0,   1,   0,   1
     113.899,     8,  Arrival, after,   3,   0,   1,   1,   1
     114.005,    10,  Arrival,before,   2,   0,   1,   1,   1
     114.005,    10,  Arrival, after,   3,   1,   1,   1,   1
     135.059,     7,Finish(2),before,   2,   1,   1,   1,   1
     135.059,     7,Finish(2), after,   3,   1,   0,   1,   1
     142.010,    13,Finish(2),before,   2,   1,   0,   1,   1
     142.010,    13,Finish(2), after,   2,   1,   0,   1,   0
     143.807,    11,Finish(1),before,   1,   1,   0,   1,   0
     143.807,    11,Finish(1), after,   3,   0,   0,   1,   1
     176.570,    15,Finish(1),before,   2,   0,   0,   1,   1
     176.570,    15,Finish(1), after,   2,   0,   1,   0,   1
     219.895,    14,Finish(2),before,   1,   0,   1,   0,   1
     219.895,    14,Finish(2), after,   2,   0,   0,   0,   1
     234.565,    16,Finish(2),before,   1,   0,   0,   0,   1
     234.565,    16,Finish(2), after,   1,   0,   0,   0,   0
     371.007,    12,  Arrival,before,   0,   0,   0,   0,   0
     371.007,    12,  Arrival, after,   2,   0,   0,   1,   0
     371.828,    17,  Arrival,before,   1,   0,   0,   1,   0
