# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:06
# parameter: seed = 70
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
     268.817,    18,Finish(2), after,   2,   0,   0,   0,   1
     319.109,    13,  Arrival,before,   1,   0,   0,   0,   1
     319.109,    13,  Arrival, after,   3,   0,   0,   1,   1
     337.673,    21,Finish(1),before,   2,   0,   0,   1,   1
     337.673,    21,Finish(1), after,   2,   0,   1,   0,   1
     373.237,    20,  Arrival,before,   1,   0,   1,   0,   1
     373.237,    20,  Arrival, after,   3,   0,   1,   1,   1
     377.707,    19,Finish(2),before,   2,   0,   1,   1,   1
     377.707,    19,Finish(2), after,   3,   0,   0,   1,   1
     385.505,    22,  Arrival,before,   2,   0,   0,   1,   1
     385.505,    22,  Arrival, after,   3,   1,   0,   1,   1
     405.746,    23,Finish(1),before,   2,   1,   0,   1,   1
     405.746,    23,Finish(1), after,   3,   0,   1,   1,   1
     426.929,    26,Finish(1),before,   2,   0,   1,   1,   1
     426.929,    26,Finish(1), after,   2,   0,   2,   0,   1
     445.313,    24,Finish(2),before,   1,   0,   2,   0,   1
     445.313,    24,Finish(2), after,   2,   0,   1,   0,   1
     452.175,    25,  Arrival,before,   1,   0,   1,   0,   1
     452.175,    25,  Arrival, after,   3,   0,   1,   1,   1
     461.843,    27,Finish(2),before,   2,   0,   1,   1,   1
     461.843,    27,Finish(2), after,   3,   0,   0,   1,   1
     477.217,    29,Finish(1),before,   2,   0,   0,   1,   1
     477.217,    29,Finish(1), after,   2,   0,   1,   0,   1
     486.374,    28,  Arrival,before,   1,   0,   1,   0,   1
     486.374,    28,  Arrival, after,   3,   0,   1,   1,   1
     486.897,    31,  Arrival,before,   2,   0,   1,   1,   1
     486.897,    31,  Arrival, after,   3,   1,   1,   1,   1
     506.826,    33,  Arrival,before,   2,   1,   1,   1,   1
     506.826,    33,  Arrival, after,   3,   2,   1,   1,   1
     511.721,    32,Finish(1),before,   2,   2,   1,   1,   1
     511.721,    32,Finish(1), after,   3,   1,   2,   1,   1
     539.861,    35,Finish(1),before,   2,   1,   2,   1,   1
     539.861,    35,Finish(1), after,   3,   0,   3,   1,   1
     559.810,    36,Finish(1),before,   2,   0,   3,   1,   1
     559.810,    36,Finish(1), after,   2,   0,   4,   0,   1
     568.701,    34,  Arrival,before,   1,   0,   4,   0,   1
     568.701,    34,  Arrival, after,   2,   1,   4,   0,   1
     581.735,    30,Finish(2),before,   1,   1,   4,   0,   1
     581.735,    30,Finish(2), after,   3,   0,   3,   1,   1
     592.993,    39,Finish(1),before,   2,   0,   3,   1,   1
     592.993,    39,Finish(1), after,   2,   0,   4,   0,   1
     636.038,    38,Finish(2),before,   1,   0,   4,   0,   1
     636.038,    38,Finish(2), after,   2,   0,   3,   0,   1
     650.553,    37,  Arrival,before,   1,   0,   3,   0,   1
     650.553,    37,  Arrival, after,   3,   0,   3,   1,   1
     671.232,    41,  Arrival,before,   2,   0,   3,   1,   1
     671.232,    41,  Arrival, after,   3,   1,   3,   1,   1
     678.419,    42,Finish(1),before,   2,   1,   3,   1,   1
     678.419,    42,Finish(1), after,   2,   1,   4,   0,   1
     713.342,    43,  Arrival,before,   1,   1,   4,   0,   1
     713.342,    43,  Arrival, after,   2,   2,   4,   0,   1
     735.430,    40,Finish(2),before,   1,   2,   4,   0,   1
     735.430,    40,Finish(2), after,   3,   1,   3,   1,   1
     742.954,    45,Finish(2),before,   2,   1,   3,   1,   1
     742.954,    45,Finish(2), after,   3,   1,   2,   1,   1
     750.865,    47,Finish(2),before,   2,   1,   2,   1,   1
     750.865,    47,Finish(2), after,   3,   1,   1,   1,   1
     760.352,    46,Finish(1),before,   2,   1,   1,   1,   1
     760.352,    46,Finish(1), after,   3,   0,   2,   1,   1
     786.779,    49,Finish(1),before,   2,   0,   2,   1,   1
     786.779,    49,Finish(1), after,   2,   0,   3,   0,   1
     801.885,    48,Finish(2),before,   1,   0,   3,   0,   1
     801.885,    48,Finish(2), after,   2,   0,   2,   0,   1
     835.779,    50,Finish(2),before,   1,   0,   2,   0,   1
     835.779,    50,Finish(2), after,   2,   0,   1,   0,   1
     861.645,    51,Finish(2),before,   1,   0,   1,   0,   1
     861.645,    51,Finish(2), after,   2,   0,   0,   0,   1
     865.097,    52,Finish(2),before,   1,   0,   0,   0,   1
     865.097,    52,Finish(2), after,   1,   0,   0,   0,   0
     879.313,    44,  Arrival,before,   0,   0,   0,   0,   0
     879.313,    44,  Arrival, after,   2,   0,   0,   1,   0
     915.217,    54,Finish(1),before,   1,   0,   0,   1,   0
     915.217,    54,Finish(1), after,   2,   0,   0,   0,   1
     916.624,    55,Finish(2),before,   1,   0,   0,   0,   1
     916.624,    55,Finish(2), after,   1,   0,   0,   0,   0
     963.280,    53,  Arrival,before,   0,   0,   0,   0,   0
     963.280,    53,  Arrival, after,   2,   0,   0,   1,   0
     998.666,    57,Finish(1),before,   1,   0,   0,   1,   0
     998.666,    57,Finish(1), after,   2,   0,   0,   0,   1
    1030.705,    56,  Arrival,before,   1,   0,   0,   0,   1
    1030.705,    56,  Arrival, after,   3,   0,   0,   1,   1
    1033.272,    58,Finish(2),before,   2,   0,   0,   1,   1
    1033.272,    58,Finish(2), after,   2,   0,   0,   1,   0
    1035.303,    59,  Arrival,before,   1,   0,   0,   1,   0
    1035.303,    59,  Arrival, after,   2,   1,   0,   1,   0
    1054.329,    60,Finish(1),before,   1,   1,   0,   1,   0
    1054.329,    60,Finish(1), after,   3,   0,   0,   1,   1
    1062.079,    62,Finish(2),before,   2,   0,   0,   1,   1
    1062.079,    62,Finish(2), after,   2,   0,   0,   1,   0
    1077.332,    63,Finish(1),before,   1,   0,   0,   1,   0
    1077.332,    63,Finish(1), after,   2,   0,   0,   0,   1
    1083.604,    64,Finish(2),before,   1,   0,   0,   0,   1
    1083.604,    64,Finish(2), after,   1,   0,   0,   0,   0
    1172.599,    61,  Arrival,before,   0,   0,   0,   0,   0
    1172.599,    61,  Arrival, after,   2,   0,   0,   1,   0
    1179.222,    65,  Arrival,before,   1,   0,   0,   1,   0
    1179.222,    65,  Arrival, after,   2,   1,   0,   1,   0
    1194.471,    67,  Arrival,before,   1,   1,   0,   1,   0
    1194.471,    67,  Arrival, after,   2,   2,   0,   1,   0
    1199.014,    66,Finish(1),before,   1,   2,   0,   1,   0
    1199.014,    66,Finish(1), after,   3,   1,   0,   1,   1
    1213.610,    68,  Arrival,before,   2,   1,   0,   1,   1
    1213.610,    68,  Arrival, after,   3,   2,   0,   1,   1
    1222.653,    70,Finish(1),before,   2,   2,   0,   1,   1
    1222.653,    70,Finish(1), after,   3,   1,   1,   1,   1
    1234.193,    71,  Arrival,before,   2,   1,   1,   1,   1
    1234.193,    71,  Arrival, after,   3,   2,   1,   1,   1
    1254.882,    72,Finish(1),before,   2,   2,   1,   1,   1
    1254.882,    72,Finish(1), after,   3,   1,   2,   1,   1
    1281.645,    74,Finish(1),before,   2,   1,   2,   1,   1
    1281.645,    74,Finish(1), after,   3,   0,   3,   1,   1
    1300.293,    69,Finish(2),before,   2,   0,   3,   1,   1
    1300.293,    69,Finish(2), after,   3,   0,   2,   1,   1
    1308.606,    75,Finish(1),before,   2,   0,   2,   1,   1
    1308.606,    75,Finish(1), after,   2,   0,   3,   0,   1
    1421.753,    73,  Arrival,before,   1,   0,   3,   0,   1
    1421.753,    73,  Arrival, after,   3,   0,   3,   1,   1
    1428.327,    76,Finish(2),before,   2,   0,   3,   1,   1
    1428.327,    76,Finish(2), after,   3,   0,   2,   1,   1
    1429.025,    79,Finish(2),before,   2,   0,   2,   1,   1
    1429.025,    79,Finish(2), after,   3,   0,   1,   1,   1
    1454.535,    78,Finish(1),before,   2,   0,   1,   1,   1
    1454.535,    78,Finish(1), after,   2,   0,   2,   0,   1
    1495.386,    77,  Arrival,before,   1,   0,   2,   0,   1
    1495.386,    77,  Arrival, after,   3,   0,   2,   1,   1
    1508.813,    82,Finish(1),before,   2,   0,   2,   1,   1
    1508.813,    82,Finish(1), after,   2,   0,   3,   0,   1
    1538.748,    80,Finish(2),before,   1,   0,   3,   0,   1
    1538.748,    80,Finish(2), after,   2,   0,   2,   0,   1
    1580.231,    83,Finish(2),before,   1,   0,   2,   0,   1
    1580.231,    83,Finish(2), after,   2,   0,   1,   0,   1
    1616.356,    84,Finish(2),before,   1,   0,   1,   0,   1
    1616.356,    84,Finish(2), after,   2,   0,   0,   0,   1
    1639.818,    85,Finish(2),before,   1,   0,   0,   0,   1
    1639.818,    85,Finish(2), after,   1,   0,   0,   0,   0
    1891.546,    81,  Arrival,before,   0,   0,   0,   0,   0
    1891.546,    81,  Arrival, after,   2,   0,   0,   1,   0
    1910.862,    86,  Arrival,before,   1,   0,   0,   1,   0
    1910.862,    86,  Arrival, after,   2,   1,   0,   1,   0
    1916.036,    87,Finish(1),before,   1,   1,   0,   1,   0
    1916.036,    87,Finish(1), after,   3,   0,   0,   1,   1
    1930.723,    90,Finish(1),before,   2,   0,   0,   1,   1
    1930.723,    90,Finish(1), after,   2,   0,   1,   0,   1
    1993.344,    88,  Arrival,before,   1,   0,   1,   0,   1
    1993.344,    88,  Arrival, after,   3,   0,   1,   1,   1
    1993.344,    91,  Arrival,before,   2,   0,   1,   1,   1
    1993.344,    91,  Arrival, after,   3,   1,   1,   1,   1
    2013.707,    92,Finish(1),before,   2,   1,   1,   1,   1
    2013.707,    92,Finish(1), after,   3,   0,   2,   1,   1
    2033.922,    94,Finish(1),before,   2,   0,   2,   1,   1
    2033.922,    94,Finish(1), after,   2,   0,   3,   0,   1
    2104.198,    89,Finish(2),before,   1,   0,   3,   0,   1
    2104.198,    89,Finish(2), after,   2,   0,   2,   0,   1
    2111.865,    93,  Arrival,before,   1,   0,   2,   0,   1
    2111.865,    93,  Arrival, after,   3,   0,   2,   1,   1
    2134.852,    96,  Arrival,before,   2,   0,   2,   1,   1
    2134.852,    96,  Arrival, after,   3,   1,   2,   1,   1
    2137.644,    97,Finish(1),before,   2,   1,   2,   1,   1
    2137.644,    97,Finish(1), after,   3,   0,   3,   1,   1
    2177.244,    99,Finish(1),before,   2,   0,   3,   1,   1
    2177.244,    99,Finish(1), after,   2,   0,   4,   0,   1
    2233.466,    95,Finish(2),before,   1,   0,   4,   0,   1
    2233.466,    95,Finish(2), after,   2,   0,   3,   0,   1
    2237.054,    98,  Arrival,before,   1,   0,   3,   0,   1
    2237.054,    98,  Arrival, after,   3,   0,   3,   1,   1
    2240.762,   100,Finish(2),before,   2,   0,   3,   1,   1
    2240.762,   100,Finish(2), after,   3,   0,   2,   1,   1
    2261.845,   102,Finish(1),before,   2,   0,   2,   1,   1
    2261.845,   102,Finish(1), after,   2,   0,   3,   0,   1
    2286.923,   101,  Arrival,before,   1,   0,   3,   0,   1
    2286.923,   101,  Arrival, after,   3,   0,   3,   1,   1
    2307.170,   104,  Arrival,before,   2,   0,   3,   1,   1
    2307.170,   104,  Arrival, after,   3,   1,   3,   1,   1
    2309.162,   105,Finish(1),before,   2,   1,   3,   1,   1
    2309.162,   105,Finish(1), after,   2,   1,   4,   0,   1
    2310.220,   103,Finish(2),before,   1,   1,   4,   0,   1
    2310.220,   103,Finish(2), after,   3,   0,   3,   1,   1
    2320.785,   108,Finish(1),before,   2,   0,   3,   1,   1
    2320.785,   108,Finish(1), after,   2,   0,   4,   0,   1
    2323.146,   106,  Arrival,before,   1,   0,   4,   0,   1
    2323.146,   106,  Arrival, after,   2,   1,   4,   0,   1
    2348.486,   109,  Arrival,before,   1,   1,   4,   0,   1
    2348.486,   109,  Arrival, after,   2,   2,   4,   0,   1
    2377.793,   110,  Arrival,before,   1,   2,   4,   0,   1
    2377.793,   110,  Arrival, after,   2,   3,   4,   0,   1
    2400.059,   107,Finish(2),before,   1,   3,   4,   0,   1
    2400.059,   107,Finish(2), after,   3,   2,   3,   1,   1
    2404.907,   111,  Arrival,before,   2,   2,   3,   1,   1
    2404.907,   111,  Arrival, after,   3,   3,   3,   1,   1
    2427.585,   113,Finish(1),before,   2,   3,   3,   1,   1
    2427.585,   113,Finish(1), after,   2,   3,   4,   0,   1
    2435.030,   114,  Arrival,before,   1,   3,   4,   0,   1
    2435.030,   114,  Arrival, after,   2,   4,   4,   0,   1
    2468.886,   115,  Arrival,before,   1,   4,   4,   0,   1
    2468.886,   115,  Arrival, after,   2,   5,   4,   0,   1
    2549.795,   116,  Arrival,before,   1,   5,   4,   0,   1
    2549.795,   116,  Arrival, after,   2,   6,   4,   0,   1
    2560.222,   112,Finish(2),before,   1,   6,   4,   0,   1
    2560.222,   112,Finish(2), after,   3,   5,   3,   1,   1
    2567.954,   117,  Arrival,before,   2,   5,   3,   1,   1
    2567.954,   117,  Arrival, after,   3,   6,   3,   1,   1
    2574.556,   119,Finish(1),before,   2,   6,   3,   1,   1
    2574.556,   119,Finish(1), after,   2,   6,   4,   0,   1
    2589.150,   118,Finish(2),before,   1,   6,   4,   0,   1
    2589.150,   118,Finish(2), after,   3,   5,   3,   1,   1
    2592.447,   121,Finish(2),before,   2,   5,   3,   1,   1
    2592.447,   121,Finish(2), after,   3,   5,   2,   1,   1
    2598.567,   120,  Arrival,before,   2,   5,   2,   1,   1
    2598.567,   120,  Arrival, after,   3,   6,   2,   1,   1
    2606.257,   123,Finish(2),before,   2,   6,   2,   1,   1
    2606.257,   123,Finish(2), after,   3,   6,   1,   1,   1
    2614.059,   122,Finish(1),before,   2,   6,   1,   1,   1
    2614.059,   122,Finish(1), after,   3,   5,   2,   1,   1
    2644.066,   126,Finish(1),before,   2,   5,   2,   1,   1
    2644.066,   126,Finish(1), after,   3,   4,   3,   1,   1
    2673.841,   127,Finish(1),before,   2,   4,   3,   1,   1
    2673.841,   127,Finish(1), after,   2,   4,   4,   0,   1
    2716.280,   125,Finish(2),before,   1,   4,   4,   0,   1
    2716.280,   125,Finish(2), after,   3,   3,   3,   1,   1
    2733.042,   129,Finish(1),before,   2,   3,   3,   1,   1
    2733.042,   129,Finish(1), after,   2,   3,   4,   0,   1
    2745.534,   124,  Arrival,before,   1,   3,   4,   0,   1
    2745.534,   124,  Arrival, after,   2,   4,   4,   0,   1
    2789.616,   128,Finish(2),before,   1,   4,   4,   0,   1
    2789.616,   128,Finish(2), after,   3,   3,   3,   1,   1
    2790.220,   130,  Arrival,before,   2,   3,   3,   1,   1
    2790.220,   130,  Arrival, after,   3,   4,   3,   1,   1
    2817.008,   132,Finish(1),before,   2,   4,   3,   1,   1
    2817.008,   132,Finish(1), after,   2,   4,   4,   0,   1
    2835.035,   131,Finish(2),before,   1,   4,   4,   0,   1
    2835.035,   131,Finish(2), after,   3,   3,   3,   1,   1
    2843.415,   134,Finish(2),before,   2,   3,   3,   1,   1
    2843.415,   134,Finish(2), after,   3,   3,   2,   1,   1
    2857.137,   135,Finish(1),before,   2,   3,   2,   1,   1
    2857.137,   135,Finish(1), after,   3,   2,   3,   1,   1
    2862.568,   136,Finish(2),before,   2,   2,   3,   1,   1
    2862.568,   136,Finish(2), after,   3,   2,   2,   1,   1
    2879.803,   137,Finish(1),before,   2,   2,   2,   1,   1
    2879.803,   137,Finish(1), after,   3,   1,   3,   1,   1
    2892.040,   138,Finish(2),before,   2,   1,   3,   1,   1
    2892.040,   138,Finish(2), after,   3,   1,   2,   1,   1
    2905.237,   139,Finish(1),before,   2,   1,   2,   1,   1
    2905.237,   139,Finish(1), after,   3,   0,   3,   1,   1
    2943.039,   141,Finish(1),before,   2,   0,   3,   1,   1
    2943.039,   141,Finish(1), after,   2,   0,   4,   0,   1
    2956.576,   140,Finish(2),before,   1,   0,   4,   0,   1
    2956.576,   140,Finish(2), after,   2,   0,   3,   0,   1
    2998.393,   133,  Arrival,before,   1,   0,   3,   0,   1
    2998.393,   133,  Arrival, after,   3,   0,   3,   1,   1
    3011.369,   143,  Arrival,before,   2,   0,   3,   1,   1
    3011.369,   143,  Arrival, after,   3,   1,   3,   1,   1
    3020.337,   144,Finish(1),before,   2,   1,   3,   1,   1
    3020.337,   144,Finish(1), after,   2,   1,   4,   0,   1
    3156.238,   145,  Arrival,before,   1,   1,   4,   0,   1
    3156.238,   145,  Arrival, after,   2,   2,   4,   0,   1
    3196.779,   146,  Arrival,before,   1,   2,   4,   0,   1
    3196.779,   146,  Arrival, after,   2,   3,   4,   0,   1
    3242.686,   147,  Arrival,before,   1,   3,   4,   0,   1
    3242.686,   147,  Arrival, after,   2,   4,   4,   0,   1
    3302.770,   142,Finish(2),before,   1,   4,   4,   0,   1
    3302.770,   142,Finish(2), after,   3,   3,   3,   1,   1
    3318.460,   149,Finish(2),before,   2,   3,   3,   1,   1
    3318.460,   149,Finish(2), after,   3,   3,   2,   1,   1
    3318.844,   148,  Arrival,before,   2,   3,   2,   1,   1
    3318.844,   148,  Arrival, after,   3,   4,   2,   1,   1
    3330.814,   150,Finish(1),before,   2,   4,   2,   1,   1
    3330.814,   150,Finish(1), after,   3,   3,   3,   1,   1
    3338.256,   151,Finish(2),before,   2,   3,   3,   1,   1
    3338.256,   151,Finish(2), after,   3,   3,   2,   1,   1
    3354.442,   153,Finish(1),before,   2,   3,   2,   1,   1
    3354.442,   153,Finish(1), after,   3,   2,   3,   1,   1
    3360.548,   155,Finish(1),before,   2,   2,   3,   1,   1
    3360.548,   155,Finish(1), after,   2,   2,   4,   0,   1
    3414.927,   152,  Arrival,before,   1,   2,   4,   0,   1
    3414.927,   152,  Arrival, after,   2,   3,   4,   0,   1
    3422.402,   154,Finish(2),before,   1,   3,   4,   0,   1
    3422.402,   154,Finish(2), after,   3,   2,   3,   1,   1
    3425.496,   157,Finish(2),before,   2,   2,   3,   1,   1
    3425.496,   157,Finish(2), after,   3,   2,   2,   1,   1
    3449.682,   158,Finish(1),before,   2,   2,   2,   1,   1
    3449.682,   158,Finish(1), after,   3,   1,   3,   1,   1
    3455.515,   156,  Arrival,before,   2,   1,   3,   1,   1
    3455.515,   156,  Arrival, after,   3,   2,   3,   1,   1
    3458.558,   161,  Arrival,before,   2,   2,   3,   1,   1
    3458.558,   161,  Arrival, after,   3,   3,   3,   1,   1
    3459.370,   162,  Arrival,before,   2,   3,   3,   1,   1
    3459.370,   162,  Arrival, after,   3,   4,   3,   1,   1
    3462.561,   163,  Arrival,before,   2,   4,   3,   1,   1
    3462.561,   163,  Arrival, after,   3,   5,   3,   1,   1
    3469.815,   160,Finish(1),before,   2,   5,   3,   1,   1
    3469.815,   160,Finish(1), after,   2,   5,   4,   0,   1
    3480.243,   164,  Arrival,before,   1,   5,   4,   0,   1
    3480.243,   164,  Arrival, after,   2,   6,   4,   0,   1
    3481.768,   159,Finish(2),before,   1,   6,   4,   0,   1
    3481.768,   159,Finish(2), after,   3,   5,   3,   1,   1
    3483.841,   165,  Arrival,before,   2,   5,   3,   1,   1
    3483.841,   165,  Arrival, after,   3,   6,   3,   1,   1
    3504.575,   167,Finish(1),before,   2,   6,   3,   1,   1
    3504.575,   167,Finish(1), after,   2,   6,   4,   0,   1
    3519.275,   168,  Arrival,before,   1,   6,   4,   0,   1
    3519.275,   168,  Arrival, after,   2,   7,   4,   0,   1
    3531.341,   166,Finish(2),before,   1,   7,   4,   0,   1
    3531.341,   166,Finish(2), after,   3,   6,   3,   1,   1
    3531.560,   170,Finish(2),before,   2,   6,   3,   1,   1
    3531.560,   170,Finish(2), after,   3,   6,   2,   1,   1
    3552.541,   171,Finish(1),before,   2,   6,   2,   1,   1
    3552.541,   171,Finish(1), after,   3,   5,   3,   1,   1
    3559.536,   172,Finish(2),before,   2,   5,   3,   1,   1
    3559.536,   172,Finish(2), after,   3,   5,   2,   1,   1
    3562.161,   174,Finish(2),before,   2,   5,   2,   1,   1
    3562.161,   174,Finish(2), after,   3,   5,   1,   1,   1
    3575.602,   169,  Arrival,before,   2,   5,   1,   1,   1
    3575.602,   169,  Arrival, after,   3,   6,   1,   1,   1
    3577.346,   173,Finish(1),before,   2,   6,   1,   1,   1
    3577.346,   173,Finish(1), after,   3,   5,   2,   1,   1
    3578.699,   176,  Arrival,before,   2,   5,   2,   1,   1
    3578.699,   176,  Arrival, after,   3,   6,   2,   1,   1
    3598.980,   177,Finish(1),before,   2,   6,   2,   1,   1
    3598.980,   177,Finish(1), after,   3,   5,   3,   1,   1
    3618.117,   179,Finish(1),before,   2,   5,   3,   1,   1
    3618.117,   179,Finish(1), after,   2,   5,   4,   0,   1
    3626.351,   178,  Arrival,before,   1,   5,   4,   0,   1
    3626.351,   178,  Arrival, after,   2,   6,   4,   0,   1
    3630.191,   180,  Arrival,before,   1,   6,   4,   0,   1
    3630.191,   180,  Arrival, after,   2,   7,   4,   0,   1
    3640.971,   175,Finish(2),before,   1,   7,   4,   0,   1
    3640.971,   175,Finish(2), after,   3,   6,   3,   1,   1
    3641.603,   181,  Arrival,before,   2,   6,   3,   1,   1
    3641.603,   181,  Arrival, after,   3,   7,   3,   1,   1
    3642.695,   182,Finish(2),before,   2,   7,   3,   1,   1
    3642.695,   182,Finish(2), after,   3,   7,   2,   1,   1
    3648.812,   185,Finish(2),before,   2,   7,   2,   1,   1
    3648.812,   185,Finish(2), after,   3,   7,   1,   1,   1
    3651.222,   186,Finish(2),before,   2,   7,   1,   1,   1
    3651.222,   186,Finish(2), after,   3,   7,   0,   1,   1
    3653.610,   183,Finish(1),before,   2,   7,   0,   1,   1
    3653.610,   183,Finish(1), after,   3,   6,   1,   1,   1
    3684.817,   188,Finish(1),before,   2,   6,   1,   1,   1
    3684.817,   188,Finish(1), after,   3,   5,   2,   1,   1
    3715.296,   189,Finish(1),before,   2,   5,   2,   1,   1
    3715.296,   189,Finish(1), after,   3,   4,   3,   1,   1
    3738.691,   184,  Arrival,before,   2,   4,   3,   1,   1
    3738.691,   184,  Arrival, after,   3,   5,   3,   1,   1
    3745.665,   187,Finish(2),before,   2,   5,   3,   1,   1
    3745.665,   187,Finish(2), after,   3,   5,   2,   1,   1
    3747.924,   191,  Arrival,before,   2,   5,   2,   1,   1
    3747.924,   191,  Arrival, after,   3,   6,   2,   1,   1
    3752.123,   192,Finish(2),before,   2,   6,   2,   1,   1
    3752.123,   192,Finish(2), after,   3,   6,   1,   1,   1
    3753.711,   190,Finish(1),before,   2,   6,   1,   1,   1
    3753.711,   190,Finish(1), after,   3,   5,   2,   1,   1
    3770.759,   194,Finish(2),before,   2,   5,   2,   1,   1
    3770.759,   194,Finish(2), after,   3,   5,   1,   1,   1
    3772.961,   193,  Arrival,before,   2,   5,   1,   1,   1
    3772.961,   193,  Arrival, after,   3,   6,   1,   1,   1
    3773.224,   197,  Arrival,before,   2,   6,   1,   1,   1
    3773.224,   197,  Arrival, after,   3,   7,   1,   1,   1
    3780.984,   198,  Arrival,before,   2,   7,   1,   1,   1
    3780.984,   198,  Arrival, after,   3,   8,   1,   1,   1
    3784.674,   195,Finish(1),before,   2,   8,   1,   1,   1
    3784.674,   195,Finish(1), after,   3,   7,   2,   1,   1
    3807.194,   196,Finish(2),before,   2,   7,   2,   1,   1
    3807.194,   196,Finish(2), after,   3,   7,   1,   1,   1
    3814.570,   199,  Arrival,before,   2,   7,   1,   1,   1
    3814.570,   199,  Arrival, after,   3,   8,   1,   1,   1
    3816.331,   200,Finish(1),before,   2,   8,   1,   1,   1
    3816.331,   200,Finish(1), after,   3,   7,   2,   1,   1
    3834.817,   201,Finish(2),before,   2,   7,   2,   1,   1
    3834.817,   201,Finish(2), after,   3,   7,   1,   1,   1
    3848.624,   203,Finish(1),before,   2,   7,   1,   1,   1
    3848.624,   203,Finish(1), after,   3,   6,   2,   1,   1
    3856.646,   202,  Arrival,before,   2,   6,   2,   1,   1
    3856.646,   202,  Arrival, after,   3,   7,   2,   1,   1
    3864.528,   206,  Arrival,before,   2,   7,   2,   1,   1
    3864.528,   206,  Arrival, after,   3,   8,   2,   1,   1
    3890.816,   205,Finish(1),before,   2,   8,   2,   1,   1
    3890.816,   205,Finish(1), after,   3,   7,   3,   1,   1
    3907.088,   208,Finish(1),before,   2,   7,   3,   1,   1
    3907.088,   208,Finish(1), after,   2,   7,   4,   0,   1
    3908.769,   207,  Arrival,before,   1,   7,   4,   0,   1
    3908.769,   207,  Arrival, after,   2,   8,   4,   0,   1
    3939.643,   209,  Arrival,before,   1,   8,   4,   0,   1
    3939.643,   209,  Arrival, after,   2,   9,   4,   0,   1
    3977.880,   204,Finish(2),before,   1,   9,   4,   0,   1
    3977.880,   204,Finish(2), after,   3,   8,   3,   1,   1
    4005.569,   212,Finish(1),before,   2,   8,   3,   1,   1
    4005.569,   212,Finish(1), after,   2,   8,   4,   0,   1
    4005.655,   211,Finish(2),before,   1,   8,   4,   0,   1
    4005.655,   211,Finish(2), after,   3,   7,   3,   1,   1
    4024.412,   214,Finish(1),before,   2,   7,   3,   1,   1
    4024.412,   214,Finish(1), after,   2,   7,   4,   0,   1
    4100.519,   213,Finish(2),before,   1,   7,   4,   0,   1
    4100.519,   213,Finish(2), after,   3,   6,   3,   1,   1
    4126.418,   216,Finish(1),before,   2,   6,   3,   1,   1
    4126.418,   216,Finish(1), after,   2,   6,   4,   0,   1
    4139.154,   215,Finish(2),before,   1,   6,   4,   0,   1
