# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:01
# parameter: seed = 34
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      21.670,     3,Finish(1),before,   1,   0,   0,   1,   0
      21.670,     3,Finish(1), after,   2,   0,   0,   0,   1
      22.188,     4,Finish(2),before,   1,   0,   0,   0,   1
      22.188,     4,Finish(2), after,   1,   0,   0,   0,   0
      45.705,     2,  Arrival,before,   0,   0,   0,   0,   0
      45.705,     2,  Arrival, after,   2,   0,   0,   1,   0
      73.998,     6,Finish(1),before,   1,   0,   0,   1,   0
      73.998,     6,Finish(1), after,   2,   0,   0,   0,   1
     117.129,     5,  Arrival,before,   1,   0,   0,   0,   1
     117.129,     5,  Arrival, after,   3,   0,   0,   1,   1
     124.971,     8,  Arrival,before,   2,   0,   0,   1,   1
     124.971,     8,  Arrival, after,   3,   1,   0,   1,   1
     139.555,     7,Finish(2),before,   2,   1,   0,   1,   1
     139.555,     7,Finish(2), after,   2,   1,   0,   1,   0
     144.864,     9,Finish(1),before,   1,   1,   0,   1,   0
     144.864,     9,Finish(1), after,   3,   0,   0,   1,   1
     162.869,    11,Finish(2),before,   2,   0,   0,   1,   1
     162.869,    11,Finish(2), after,   2,   0,   0,   1,   0
     164.538,    12,Finish(1),before,   1,   0,   0,   1,   0
     164.538,    12,Finish(1), after,   2,   0,   0,   0,   1
     199.487,    13,Finish(2),before,   1,   0,   0,   0,   1
     199.487,    13,Finish(2), after,   1,   0,   0,   0,   0
     211.865,    10,  Arrival,before,   0,   0,   0,   0,   0
     211.865,    10,  Arrival, after,   2,   0,   0,   1,   0
     216.679,    14,  Arrival,before,   1,   0,   0,   1,   0
     216.679,    14,  Arrival, after,   2,   1,   0,   1,   0
     228.340,    16,  Arrival,before,   1,   1,   0,   1,   0
     228.340,    16,  Arrival, after,   2,   2,   0,   1,   0
     237.396,    17,  Arrival,before,   1,   2,   0,   1,   0
     237.396,    17,  Arrival, after,   2,   3,   0,   1,   0
     241.588,    15,Finish(1),before,   1,   3,   0,   1,   0
