# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:10
# parameter: seed = 97
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       1.756,     2,  Arrival,before,   1,   0,   0,   1,   0
       1.756,     2,  Arrival, after,   2,   1,   0,   1,   0
      25.340,     3,Finish(1),before,   1,   1,   0,   1,   0
      25.340,     3,Finish(1), after,   3,   0,   0,   1,   1
      44.231,     6,Finish(1),before,   2,   0,   0,   1,   1
      44.231,     6,Finish(1), after,   2,   0,   1,   0,   1
      60.405,     4,  Arrival,before,   1,   0,   1,   0,   1
      60.405,     4,  Arrival, after,   3,   0,   1,   1,   1
      67.056,     7,  Arrival,before,   2,   0,   1,   1,   1
      67.056,     7,  Arrival, after,   3,   1,   1,   1,   1
      86.813,     8,Finish(1),before,   2,   1,   1,   1,   1
      86.813,     8,Finish(1), after,   3,   0,   2,   1,   1
     102.507,     9,  Arrival,before,   2,   0,   2,   1,   1
     102.507,     9,  Arrival, after,   3,   1,   2,   1,   1
     108.145,    10,Finish(1),before,   2,   1,   2,   1,   1
     108.145,    10,Finish(1), after,   3,   0,   3,   1,   1
     108.897,    11,  Arrival,before,   2,   0,   3,   1,   1
     108.897,    11,  Arrival, after,   3,   1,   3,   1,   1
     130.181,     5,Finish(2),before,   2,   1,   3,   1,   1
     130.181,     5,Finish(2), after,   3,   1,   2,   1,   1
     138.303,    12,Finish(1),before,   2,   1,   2,   1,   1
     138.303,    12,Finish(1), after,   3,   0,   3,   1,   1
     155.700,    14,Finish(2),before,   2,   0,   3,   1,   1
     155.700,    14,Finish(2), after,   3,   0,   2,   1,   1
     169.691,    13,  Arrival,before,   2,   0,   2,   1,   1
     169.691,    13,  Arrival, after,   3,   1,   2,   1,   1
     170.473,    15,Finish(1),before,   2,   1,   2,   1,   1
     170.473,    15,Finish(1), after,   3,   0,   3,   1,   1
     183.245,    16,Finish(2),before,   2,   0,   3,   1,   1
     183.245,    16,Finish(2), after,   3,   0,   2,   1,   1
     196.551,    18,Finish(1),before,   2,   0,   2,   1,   1
