# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:40:57
# parameter: seed = 9
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      28.528,     3,Finish(1),before,   1,   0,   0,   1,   0
      28.528,     3,Finish(1), after,   2,   0,   0,   0,   1
      57.263,     2,  Arrival,before,   1,   0,   0,   0,   1
      57.263,     2,  Arrival, after,   3,   0,   0,   1,   1
      71.759,     4,Finish(2),before,   2,   0,   0,   1,   1
      71.759,     4,Finish(2), after,   2,   0,   0,   1,   0
      73.057,     6,Finish(1),before,   1,   0,   0,   1,   0
      73.057,     6,Finish(1), after,   2,   0,   0,   0,   1
      94.951,     7,Finish(2),before,   1,   0,   0,   0,   1
      94.951,     7,Finish(2), after,   1,   0,   0,   0,   0
     116.506,     5,  Arrival,before,   0,   0,   0,   0,   0
     116.506,     5,  Arrival, after,   2,   0,   0,   1,   0
     136.874,     9,Finish(1),before,   1,   0,   0,   1,   0
     136.874,     9,Finish(1), after,   2,   0,   0,   0,   1
     214.998,    10,Finish(2),before,   1,   0,   0,   0,   1
     214.998,    10,Finish(2), after,   1,   0,   0,   0,   0
     249.030,     8,  Arrival,before,   0,   0,   0,   0,   0
     249.030,     8,  Arrival, after,   2,   0,   0,   1,   0
     278.247,    12,Finish(1),before,   1,   0,   0,   1,   0
     278.247,    12,Finish(1), after,   2,   0,   0,   0,   1
     298.356,    11,  Arrival,before,   1,   0,   0,   0,   1
     298.356,    11,  Arrival, after,   3,   0,   0,   1,   1
     325.232,    15,Finish(1),before,   2,   0,   0,   1,   1
     325.232,    15,Finish(1), after,   2,   0,   1,   0,   1
     345.397,    14,  Arrival,before,   1,   0,   1,   0,   1
     345.397,    14,  Arrival, after,   3,   0,   1,   1,   1
     355.246,    17,Finish(1),before,   2,   0,   1,   1,   1
     355.246,    17,Finish(1), after,   2,   0,   2,   0,   1
     369.020,    13,Finish(2),before,   1,   0,   2,   0,   1
     369.020,    13,Finish(2), after,   2,   0,   1,   0,   1
     373.114,    18,Finish(2),before,   1,   0,   1,   0,   1
