# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:01
# parameter: seed = 31
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      19.636,     3,Finish(1),before,   1,   0,   0,   1,   0
      19.636,     3,Finish(1), after,   2,   0,   0,   0,   1
      24.780,     4,Finish(2),before,   1,   0,   0,   0,   1
      24.780,     4,Finish(2), after,   1,   0,   0,   0,   0
      57.570,     2,  Arrival,before,   0,   0,   0,   0,   0
      57.570,     2,  Arrival, after,   2,   0,   0,   1,   0
      74.013,     6,Finish(1),before,   1,   0,   0,   1,   0
      74.013,     6,Finish(1), after,   2,   0,   0,   0,   1
     198.383,     7,Finish(2),before,   1,   0,   0,   0,   1
     198.383,     7,Finish(2), after,   1,   0,   0,   0,   0
     296.897,     5,  Arrival,before,   0,   0,   0,   0,   0
     296.897,     5,  Arrival, after,   2,   0,   0,   1,   0
     315.364,     8,  Arrival,before,   1,   0,   0,   1,   0
     315.364,     8,  Arrival, after,   2,   1,   0,   1,   0
     330.400,     9,Finish(1),before,   1,   1,   0,   1,   0
     330.400,     9,Finish(1), after,   3,   0,   0,   1,   1
     346.117,    10,  Arrival,before,   2,   0,   0,   1,   1
     346.117,    10,  Arrival, after,   3,   1,   0,   1,   1
     361.665,    12,Finish(1),before,   2,   1,   0,   1,   1
     361.665,    12,Finish(1), after,   3,   0,   1,   1,   1
     387.125,    14,Finish(1),before,   2,   0,   1,   1,   1
     387.125,    14,Finish(1), after,   2,   0,   2,   0,   1
     405.367,    11,Finish(2),before,   1,   0,   2,   0,   1
     405.367,    11,Finish(2), after,   2,   0,   1,   0,   1
     406.693,    15,Finish(2),before,   1,   0,   1,   0,   1
     406.693,    15,Finish(2), after,   2,   0,   0,   0,   1
     460.804,    13,  Arrival,before,   1,   0,   0,   0,   1
     460.804,    13,  Arrival, after,   3,   0,   0,   1,   1
     466.614,    16,Finish(2),before,   2,   0,   0,   1,   1
     466.614,    16,Finish(2), after,   2,   0,   0,   1,   0
     477.441,    18,Finish(1),before,   1,   0,   0,   1,   0
