# file created by code in factory_simulation_2.jl
# file created on 2024-10-25 at 23:41:02
# parameter: seed = 43
# parameter: T = 100000.0
# parameter: mean_interarrival = 60.0
# parameter: mean_machine_times = [25.0, 7.18, 59.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = minutes
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,23.73532630685277,Inf
2,88.08441839675363,88.08441839675363,122.44742726234453,Inf
3,142.69903294495708,142.69903294495708,166.86477090270841,Inf
4,181.76966830267654,181.76966830267654,243.10938312797967,Inf
5,433.08483909528945,433.08483909528945,454.2346949093023,Inf
6,444.48859524282693,454.2346949093023,509.0058034617215,Inf
7,459.2355733211102,468.42269343720864,862.3168652963983,Inf
8,497.7312502463117,503.9897087009579,904.5638666181242,Inf
9,505.8685115759029,519.0562702958687,925.5605795482406,Inf
10,512.4174372480849,546.5252537972927,1040.231279009399,Inf
11,673.3367024788882,862.3168652963983,1142.1587697663701,Inf
12,769.7862686946124,904.5638666181242,1169.7210124729518,Inf
13,927.3657902937849,939.2092091900363,1176.9258168284516,Inf
14,968.1462396568928,1040.231279009399,1213.4717809843403,Inf
15,1070.0424264144117,1142.1587697663701,1225.8727383679786,Inf
16,1118.803912347239,1170.1452814180693,1262.1028940715116,Inf
17,1135.8159992337544,1183.9529994953643,1342.5093937199467,Inf
18,1189.6767044771434,1220.0949127401861,1354.31359476865,Inf
19,1208.43605958319,1242.1669837040429,1445.6632482902057,Inf
20,1247.062878599515,1262.1028940715116,1504.4118962799782,Inf
21,1294.6108230377542,1342.5093937199467,1560.8879906854097,Inf
22,1417.4261213787531,1417.4261213787531,1772.8603360831994,Inf
23,1474.7298184942306,1474.7298184942306,1776.0276188347814,Inf
24,1561.2110225670385,1561.2110225670385,1780.451520703477,Inf
25,1690.578258053469,1690.578258053469,1800.0718996459116,Inf
26,1706.8511029158337,1772.8603360831994,1903.263390897285,Inf
27,1707.1413275678656,1790.4860544013134,1935.856362992864,Inf
28,1913.4540091530275,1913.4540091530275,1945.2238734517634,Inf
29,1967.7754965900308,1967.7754965900308,1999.5066917969727,Inf
30,2030.5302826455613,2030.5302826455613,2104.392902773006,Inf
31,2034.2717890874274,2049.538511857031,2135.1043584700865,Inf
32,2125.1791436078024,2125.1791436078024,2200.1673352828034,Inf
33,2188.3896466063807,2188.3896466063807,2218.9788749943277,Inf
34,2201.980402599684,2218.9788749943277,2245.9298045599876,Inf
35,2280.982945060325,2280.982945060325,2300.2194403941003,Inf
36,2457.5944357121666,2457.5944357121666,2476.187296049586,Inf
37,2608.1269665816403,2608.1269665816403,2627.7031506256512,Inf
38,2655.450583622631,2655.450583622631,2696.8289628223606,Inf
39,2683.6427259244415,2692.601792874289,2914.429419660915,Inf
40,2733.571434803348,2733.571434803348,2916.475544443548,Inf
41,2738.366398485024,2757.485189848797,3067.251246618739,Inf
42,2852.147944210013,2852.147944210013,3194.094865638283,Inf
43,2878.3595399266105,2914.429419660915,3262.0985796807636,Inf
44,2887.6472838179106,2937.11287542169,3295.10843387372,Inf
45,2953.729817778959,3067.251246618739,3300.364453325449,Inf
46,2963.0400231866615,3194.094865638283,3348.5531445414467,Inf
47,3007.0107366941297,3262.0985796807636,3390.7650957172123,Inf
48,3038.7958212805024,3295.10843387372,3576.145839587936,Inf
49,3044.314533520979,3316.736397697498,3636.920161592757,Inf
50,3047.4639619636714,3349.21292169744,3809.2388777925753,Inf
51,3155.065263934147,3390.7650957172123,3810.8212389700593,Inf
52,3213.3035313861224,3576.145839587936,3814.1523433810294,Inf
53,3298.3845238937356,3636.920161592757,3846.9432632298935,Inf
54,3330.9839498492656,3809.2388777925753,3909.797818131167,Inf
55,3332.858735800439,3836.330789239199,3913.8573429267,Inf
56,3386.686788250044,3855.0201074410206,3961.9707848133576,Inf
57,3391.483394914114,3899.1386258821476,3968.1292987214315,Inf
58,3582.0041979079583,3912.298957800434,4042.5354453280825,Inf
59,3629.654426059539,3933.6898762035744,4048.0953281517914,Inf
60,3714.5781162841586,3965.320443831144,4097.777975025737,Inf
61,3714.688081414792,3995.5146052455757,4119.616041249931,Inf
62,3755.0526929398657,4042.5354453280825,4177.7175696562335,Inf
63,3844.8253373236253,4069.543562493228,4226.65002289214,Inf
64,3849.934793047126,4097.777975025737,4251.4403486378305,Inf
65,3911.2480486923764,4119.616041249931,4293.3712302508075,Inf
66,3919.2399469609013,4177.7175696562335,4321.327493215862,Inf
67,4048.088863840753,4226.65002289214,4364.786595503069,Inf
68,4094.6750160986935,4258.0706392017455,4421.133924649534,Inf
69,4133.998801849855,4293.3712302508075,4461.436849492839,Inf
70,4178.90609315525,4321.327493215862,4485.475912779429,Inf
71,4252.125337812361,4364.786595503069,4497.90434872303,Inf
72,4329.615073352874,4421.133924649534,4522.406725122694,Inf
73,4340.218409424429,4461.436849492839,4583.516825583693,Inf
74,4388.637568314016,4486.926834151986,4592.020952189667,Inf
75,4440.672726733464,4518.837235022786,4593.015911318528,Inf
76,4612.175776143781,4612.175776143781,4684.957608724398,Inf
77,4634.089304425113,4644.856103364112,4726.134127254958,Inf
78,4703.632560528205,4703.632560528205,4735.428280325938,Inf
79,4720.825071812984,4735.428280325938,4934.260176383464,Inf
80,4767.50666233546,4767.50666233546,5003.993738991469,Inf
81,4848.562495266651,4848.562495266651,5151.56865380991,Inf
82,4921.566082708188,4921.566082708188,5208.166094293564,Inf
83,4997.5344423113675,4997.5344423113675,5240.610562346212,Inf
84,5038.591191697769,5038.591191697769,5349.787923259704,Inf
85,5093.524534791849,5151.56865380991,5352.392814118541,Inf
86,5116.9251438079755,5208.166094293564,5356.619714119239,Inf
87,5130.945293068177,5240.610562346212,5395.146407804654,Inf
88,5234.565316145517,5349.787923259704,5431.762665185025,Inf
89,5260.60098128236,5380.520343838569,5442.957418873662,Inf
90,5278.732387346042,5418.43861868343,5461.414873446485,Inf
91,5282.119759308907,5436.003799500928,5476.832546372817,Inf
92,5292.691356617905,5474.063721309378,5523.05489352826,Inf
93,5305.979625725875,5492.6963703135525,5535.072899745587,Inf
94,5447.265678794157,5512.4873308792085,5561.898893603067,Inf
95,5543.981400100647,5543.981400100647,5580.406867251326,Inf
96,5661.146799481806,5661.146799481806,5685.788811115697,Inf
97,5668.430569650316,5685.788811115697,5701.7992270611385,Inf
98,5786.302271047498,5786.302271047498,6072.726980812204,Inf
99,5825.974906234588,5825.974906234588,6140.359230854456,Inf
100,5930.592789034694,5930.592789034694,6278.188422294944,Inf
